pattern,level_price,timestamp
breakout,87630.1,2025-12-31 18:00:00
breakout,87678.0,2025-12-31 18:00:00
false_breakout,87501.1,2025-12-31 18:00:00
breakout,87630.1,2025-12-31 18:00:00
breakout,87678.0,2025-12-31 18:00:00
false_breakout,87501.1,2025-12-31 18:00:00
breakout,87630.1,2025-12-31 18:00:00
breakout,87678.0,2025-12-31 18:00:00
false_breakout,87501.1,2025-12-31 18:00:00
false_breakout,87588.3,2025-12-31 19:00:00
false_breakout,87630.1,2025-12-31 19:00:00
false_breakout,87678.0,2025-12-31 19:00:00
false_breakout,87953.6,2025-12-31 19:00:00
bounce,87501.1,2025-12-31 19:00:00
false_breakout,87588.3,2025-12-31 19:00:00
false_breakout,87630.1,2025-12-31 19:00:00
false_breakout,87678.0,2025-12-31 19:00:00
false_breakout,87953.6,2025-12-31 19:00:00
bounce,87501.1,2025-12-31 19:00:00
false_breakout,87588.3,2025-12-31 19:00:00
false_breakout,87630.1,2025-12-31 19:00:00
false_breakout,87678.0,2025-12-31 19:00:00
false_breakout,87953.6,2025-12-31 19:00:00
bounce,87501.1,2025-12-31 19:00:00
breakout,87574.7,2025-12-31 20:00:00
breakout,87588.3,2025-12-31 20:00:00
breakout,87630.1,2025-12-31 20:00:00
false_breakout,87678.0,2025-12-31 20:00:00
breakout,87574.7,2025-12-31 20:00:00
breakout,87588.3,2025-12-31 20:00:00
breakout,87630.1,2025-12-31 20:00:00
false_breakout,87678.0,2025-12-31 20:00:00
breakout,87574.7,2025-12-31 20:00:00
breakout,87588.3,2025-12-31 20:00:00
breakout,87630.1,2025-12-31 20:00:00
false_breakout,87678.0,2025-12-31 20:00:00
breakout,87678.0,2025-12-31 21:00:00
false_breakout,87501.1,2025-12-31 21:00:00
false_breakout,87446.8,2025-12-31 21:00:00
false_breakout,87442.1,2025-12-31 21:00:00
false_breakout,87777.3,2025-12-31 21:00:00
false_breakout,87399.2,2025-12-31 21:00:00
breakout,87678.0,2025-12-31 21:00:00
false_breakout,87501.1,2025-12-31 21:00:00
false_breakout,87446.8,2025-12-31 21:00:00
false_breakout,87442.1,2025-12-31 21:00:00
false_breakout,87777.3,2025-12-31 21:00:00
false_breakout,87399.2,2025-12-31 21:00:00
breakout,87678.0,2025-12-31 21:00:00
false_breakout,87501.1,2025-12-31 21:00:00
false_breakout,87446.8,2025-12-31 21:00:00
false_breakout,87442.1,2025-12-31 21:00:00
false_breakout,87777.3,2025-12-31 21:00:00
false_breakout,87399.2,2025-12-31 21:00:00
false_breakout,87777.3,2026-01-01
false_breakout,88031.1,2026-01-01 02:00:00
false_breakout,87978.3,2026-01-01 03:00:00
false_breakout,88031.1,2026-01-01 03:00:00
false_breakout,87978.3,2026-01-01 04:00:00
false_breakout,87978.3,2026-01-01 04:00:00
false_breakout,87696.6,2026-01-01 05:00:00
false_breakout,87610.3,2026-01-01 05:00:00
bounce,87610.3,2026-01-01 05:00:00
false_breakout,87610.3,2026-01-01 06:00:00
