timestamp,inst,price,type,level,comment,atr_1h
2026-03-06 11:55:00,BTC-USDT-SWAP,70174.3,ТОЧКА ВНИМАНИЯ,70111.0,"Подходим к поддержке, но отказа пока нет — ждём реакцию/хвост.",509.84999999999854
2026-03-06 16:20:00,BTC-USDT-SWAP,68299.9,ТОЧКА ВНИМАНИЯ,68299.9,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",636.1142857142851
