timestamp,inst,price,type,level,comment,atr_1h
2026-02-25 19:10:00,BTC-USDT-SWAP,68824.8,ТОЧКА ВНИМАНИЯ,68874.4,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",660.6571428571422
2026-02-25 21:55:00,BTC-USDT-SWAP,68835.1,ТОЧКА ВНИМАНИЯ,68721.2,"Подходим к поддержке, но отказа пока нет — ждём реакцию/хвост.",762.3214285714281
2026-02-25 21:55:00,BTC-USDT-SWAP,68835.1,ТОЧКА ВНИМАНИЯ,68874.4,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",762.3214285714281
