timestamp,inst,price,type,level,comment,atr_1h
2026-08-29 15:05:00,BTC-USDT-SWAP,77837.7,ТОЧКА ВНИМАНИЯ,77810.0,"Подходим к поддержке, но отказа пока нет — ждём реакцию/хвост.",214.35000000000167
