timestamp,inst,price,type,level,comment,atr_1h
2026-07-08 09:40:00,BTC-USDT-SWAP,62052.5,ТОЧКА ВНИМАНИЯ,62070.3,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",471.62857142857007
2026-07-08 17:05:00,BTC-USDT-SWAP,62086.1,ТОЧКА ВНИМАНИЯ,62087.7,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",413.47142857142745
