pattern,level_price,timestamp
ложный пробой (ЛП),62155.0,2026-07-03 19:00:00
пробой вверх,62186.6,2026-07-03 19:00:00
ложный пробой (ЛП),62155.0,2026-07-03 20:00:00
пробой вверх,62186.6,2026-07-03 20:00:00
пробой вверх,62279.7,2026-07-03 20:00:00
пробой вверх,62377.0,2026-07-03 20:00:00
ложный пробой (ЛП),62828.1,2026-07-03 21:00:00
ложный пробой (ЛП),62828.1,2026-07-03 22:00:00
ложный пробой (ЛП),62880.0,2026-07-03 22:00:00
ложный пробой (ЛП),62625.0,2026-07-04 04:00:00
ложный пробой (ЛП),62462.9,2026-07-04 07:00:00
ложный пробой (ЛП),62433.0,2026-07-04 07:00:00
ложный пробой (ЛП),62385.7,2026-07-04 07:00:00
ложный пробой (ЛП),62433.0,2026-07-04 11:00:00
ложный пробой (ЛП),62580.0,2026-07-04 14:00:00
ложный пробой (ЛП),62576.2,2026-07-04 14:00:00
ложный пробой (ЛП),62580.0,2026-07-04 15:00:00
ложный пробой (ЛП),62576.2,2026-07-04 15:00:00
ложный пробой (ЛП),62933.6,2026-07-04 16:00:00
