timestamp,inst,price,type,level,comment,atr_1h
2026-03-10 15:10:00,BTC-USDT-SWAP,71071.7,ТОЧКА ВНИМАНИЯ,71178.8,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",817.4499999999971
