pattern,level_price,timestamp
пробой вверх,74746.7,2026-04-19 19:00:00
пробой вверх,74876.5,2026-04-19 19:00:00
пробой вверх,74920.4,2026-04-19 19:00:00
ложный пробой (ЛП),74837.4,2026-04-19 19:00:00
ложный пробой (ЛП),74571.6,2026-04-19 19:00:00
пробой вверх,74746.7,2026-04-19 19:00:00
пробой вверх,74876.5,2026-04-19 19:00:00
пробой вверх,74920.4,2026-04-19 19:00:00
ложный пробой (ЛП),74837.4,2026-04-19 19:00:00
ложный пробой (ЛП),74571.6,2026-04-19 19:00:00
ложный пробой (ЛП),74876.5,2026-04-19 20:00:00
ложный пробой (ЛП),74920.4,2026-04-19 20:00:00
пробой вниз,74837.4,2026-04-19 20:00:00
ложный пробой (ЛП),74746.7,2026-04-19 21:00:00
ложный пробой (ЛП),74876.5,2026-04-19 21:00:00
ложный пробой (ЛП),74920.4,2026-04-19 21:00:00
ложный пробой (ЛП),74571.6,2026-04-19 21:00:00
ложный пробой (ЛП),74550.0,2026-04-19 21:00:00
ложный пробой (ЛП),74746.7,2026-04-19 21:00:00
ложный пробой (ЛП),74876.5,2026-04-19 21:00:00
ложный пробой (ЛП),74920.4,2026-04-19 21:00:00
пробой вниз,74571.6,2026-04-19 21:00:00
пробой вниз,74550.0,2026-04-19 21:00:00
ложный пробой (ЛП),74746.7,2026-04-19 22:00:00
пробой вниз,74367.3,2026-04-19 22:00:00
пробой вниз,74300.0,2026-04-19 22:00:00
ложный пробой (ЛП),73777.0,2026-04-19 23:00:00
ложный пробой (ЛП),73743.9,2026-04-19 23:00:00
ложный пробой (ЛП),73777.0,2026-04-20 01:00:00
ложный пробой (ЛП),73743.9,2026-04-20 01:00:00
ложный пробой (ЛП),73716.3,2026-04-20 01:00:00
пробой вниз,74571.6,2026-04-20 04:00:00
пробой вниз,74550.0,2026-04-20 04:00:00
ложный пробой (ЛП),74367.3,2026-04-20 04:00:00
ложный пробой (ЛП),74367.3,2026-04-20 06:00:00
ложный пробой (ЛП),74300.0,2026-04-20 06:00:00
ложный пробой (ЛП),74746.7,2026-04-20 09:00:00
ложный пробой (ЛП),74876.5,2026-04-20 09:00:00
ложный пробой (ЛП),74920.4,2026-04-20 09:00:00
ложный пробой (ЛП),74837.4,2026-04-20 10:00:00
ложный пробой (ЛП),75250.0,2026-04-20 14:00:00
ложный пробой (ЛП),74837.4,2026-04-20 14:00:00
пробой вверх,75488.0,2026-04-20 15:00:00
пробой вверх,75250.0,2026-04-20 15:00:00
пробой вверх,75391.9,2026-04-20 15:00:00
пробой вверх,75388.0,2026-04-20 15:00:00
ложный пробой (ЛП),75522.3,2026-04-20 15:00:00
ложный пробой (ЛП),75370.0,2026-04-20 15:00:00
ложный пробой (ЛП),75343.1,2026-04-20 15:00:00
ложный пробой (ЛП),75310.4,2026-04-20 15:00:00
ложный пробой (ЛП),75250.5,2026-04-20 15:00:00
ложный пробой (ЛП),75624.7,2026-04-20 15:00:00
ложный пробой (ЛП),75488.0,2026-04-20 16:00:00
ложный пробой (ЛП),75522.3,2026-04-20 16:00:00
пробой вниз,75623.2,2026-04-20 16:00:00
ложный пробой (ЛП),75370.0,2026-04-20 16:00:00
ложный пробой (ЛП),75343.1,2026-04-20 16:00:00
ложный пробой (ЛП),75310.4,2026-04-20 16:00:00
ложный пробой (ЛП),75250.5,2026-04-20 16:00:00
ложный пробой (ЛП),74837.4,2026-04-20 16:00:00
ложный пробой (ЛП),75624.7,2026-04-20 16:00:00
