pattern,level_price,timestamp
ложный пробой (ЛП),69354.6,2026-03-24 19:00:00
ложный пробой (ЛП),69230.9,2026-03-24 19:00:00
ложный пробой (ЛП),69438.0,2026-03-24 20:00:00
ложный пробой (ЛП),69555.1,2026-03-24 20:00:00
ложный пробой (ЛП),69453.8,2026-03-24 20:00:00
ложный пробой (ЛП),69354.6,2026-03-24 20:00:00
ложный пробой (ЛП),69460.0,2026-03-24 20:00:00
ложный пробой (ЛП),69438.0,2026-03-24 21:00:00
ложный пробой (ЛП),69555.1,2026-03-24 21:00:00
ложный пробой (ЛП),69453.8,2026-03-24 21:00:00
ложный пробой (ЛП),69354.6,2026-03-24 21:00:00
ложный пробой (ЛП),69942.0,2026-03-24 21:00:00
ложный пробой (ЛП),69460.0,2026-03-24 21:00:00
ложный пробой (ЛП),69438.0,2026-03-24 21:00:00
ложный пробой (ЛП),69555.1,2026-03-24 21:00:00
ложный пробой (ЛП),69453.8,2026-03-24 21:00:00
ложный пробой (ЛП),69354.6,2026-03-24 21:00:00
ложный пробой (ЛП),70164.5,2026-03-24 21:00:00
ложный пробой (ЛП),69942.0,2026-03-24 21:00:00
ложный пробой (ЛП),69460.0,2026-03-24 21:00:00
ложный пробой (ЛП),70164.5,2026-03-24 22:00:00
ложный пробой (ЛП),69942.0,2026-03-24 22:00:00
ложный пробой (ЛП),70164.5,2026-03-24 23:00:00
ложный пробой (ЛП),70450.1,2026-03-24 23:00:00
ложный пробой (ЛП),70452.8,2026-03-24 23:00:00
ложный пробой (ЛП),70448.2,2026-03-24 23:00:00
ложный пробой (ЛП),70164.5,2026-03-24 23:00:00
ложный пробой (ЛП),70709.6,2026-03-25 02:00:00
ложный пробой (ЛП),70829.0,2026-03-25 02:00:00
ложный пробой (ЛП),70778.8,2026-03-25 02:00:00
ложный пробой (ЛП),70930.0,2026-03-25 02:00:00
пробой вверх,70829.0,2026-03-25 04:00:00
ложный пробой (ЛП),70812.1,2026-03-25 04:00:00
ложный пробой (ЛП),70452.8,2026-03-25 04:00:00
ложный пробой (ЛП),70448.2,2026-03-25 04:00:00
пробой вверх,70778.8,2026-03-25 04:00:00
ложный пробой (ЛП),71032.4,2026-03-25 05:00:00
ложный пробой (ЛП),70812.1,2026-03-25 05:00:00
пробой вверх,71087.7,2026-03-25 05:00:00
ложный пробой (ЛП),71212.1,2026-03-25 06:00:00
ложный пробой (ЛП),71032.4,2026-03-25 06:00:00
пробой вверх,71087.7,2026-03-25 06:00:00
ложный пробой (ЛП),71212.1,2026-03-25 07:00:00
ложный пробой (ЛП),71032.4,2026-03-25 07:00:00
пробой вверх,71087.7,2026-03-25 07:00:00
ложный пробой (ЛП),71032.4,2026-03-25 08:00:00
пробой вверх,70930.0,2026-03-25 08:00:00
пробой вверх,71087.7,2026-03-25 08:00:00
ложный пробой (ЛП),70810.5,2026-03-25 09:00:00
ложный пробой (ЛП),71032.4,2026-03-25 09:00:00
ложный пробой (ЛП),70812.1,2026-03-25 09:00:00
ложный пробой (ЛП),71343.7,2026-03-25 09:00:00
ложный пробой (ЛП),71487.0,2026-03-25 09:00:00
ложный пробой (ЛП),71315.0,2026-03-25 09:00:00
