pattern,level_price,timestamp
ложный пробой (ЛП),64187.0,2026-07-24 19:00:00
пробой вниз,64237.1,2026-07-24 19:00:00
ложный пробой (ЛП),64187.0,2026-07-24 21:00:00
пробой вниз,64031.5,2026-07-25 01:00:00
ложный пробой (ЛП),64050.0,2026-07-25 04:00:00
ложный пробой (ЛП),64031.5,2026-07-25 04:00:00
пробой вниз,63853.0,2026-07-25 08:00:00
пробой вниз,63885.4,2026-07-25 08:00:00
ложный пробой (ЛП),63853.0,2026-07-25 10:00:00
ложный пробой (ЛП),63826.7,2026-07-25 10:00:00
ложный пробой (ЛП),63885.4,2026-07-25 10:00:00
пробой вниз,64031.5,2026-07-25 11:00:00
ложный пробой (ЛП),64050.0,2026-07-25 12:00:00
ложный пробой (ЛП),64031.5,2026-07-25 12:00:00
