timestamp,inst,price,type,level,comment,atr_1h
2026-06-10 08:45:00,BTC-USDT-SWAP,61145.1,ТОЧКА ВНИМАНИЯ,61122.0,"Подходим к поддержке, но отказа пока нет — ждём реакцию/хвост.",411.5071428571438
