pattern,level_price,timestamp
ложный пробой (ЛП),65943.8,2026-03-29 23:00:00
ложный пробой (ЛП),65682.4,2026-03-29 23:00:00
ложный пробой (ЛП),65531.1,2026-03-29 23:00:00
ложный пробой (ЛП),65511.6,2026-03-29 23:00:00
ложный пробой (ЛП),65943.8,2026-03-29 23:00:00
ложный пробой (ЛП),65682.4,2026-03-29 23:00:00
ложный пробой (ЛП),65531.1,2026-03-29 23:00:00
ложный пробой (ЛП),65511.6,2026-03-29 23:00:00
ложный пробой (ЛП),67307.6,2026-03-30 05:00:00
ложный пробой (ЛП),67576.3,2026-03-30 05:00:00
ложный пробой (ЛП),67513.0,2026-03-30 05:00:00
пробой вверх,67643.3,2026-03-30 05:00:00
ложный пробой (ЛП),67294.4,2026-03-30 07:00:00
ложный пробой (ЛП),67496.2,2026-03-30 07:00:00
ложный пробой (ЛП),67307.6,2026-03-30 08:00:00
ложный пробой (ЛП),67576.3,2026-03-30 08:00:00
ложный пробой (ЛП),67513.0,2026-03-30 08:00:00
пробой вверх,67643.3,2026-03-30 08:00:00
ложный пробой (ЛП),67496.2,2026-03-30 10:00:00
ложный пробой (ЛП),67643.3,2026-03-30 10:00:00
ложный пробой (ЛП),67576.3,2026-03-30 11:00:00
ложный пробой (ЛП),67513.0,2026-03-30 11:00:00
пробой вверх,67496.2,2026-03-30 11:00:00
ложный пробой (ЛП),67576.3,2026-03-30 12:00:00
ложный пробой (ЛП),67513.0,2026-03-30 12:00:00
пробой вверх,67643.3,2026-03-30 12:00:00
пробой вверх,67788.0,2026-03-30 12:00:00
ложный пробой (ЛП),67928.9,2026-03-30 12:00:00
ложный пробой (ЛП),67576.3,2026-03-30 14:00:00
ложный пробой (ЛП),67513.0,2026-03-30 14:00:00
пробой вверх,67496.2,2026-03-30 14:00:00
пробой вверх,67643.3,2026-03-30 14:00:00
ложный пробой (ЛП),67788.0,2026-03-30 14:00:00
ложный пробой (ЛП),67928.9,2026-03-30 14:00:00
ложный пробой (ЛП),67985.0,2026-03-30 14:00:00
ложный пробой (ЛП),67307.6,2026-03-30 15:00:00
ложный пробой (ЛП),67576.3,2026-03-30 15:00:00
ложный пробой (ЛП),67513.0,2026-03-30 15:00:00
ложный пробой (ЛП),67788.0,2026-03-30 15:00:00
пробой вниз,67576.3,2026-03-30 16:00:00
пробой вниз,67513.0,2026-03-30 16:00:00
ложный пробой (ЛП),67496.2,2026-03-30 16:00:00
ложный пробой (ЛП),67643.3,2026-03-30 16:00:00
ложный пробой (ЛП),67788.0,2026-03-30 16:00:00
пробой вниз,67307.6,2026-03-30 17:00:00
ложный пробой (ЛП),67147.3,2026-03-30 17:00:00
ложный пробой (ЛП),67294.4,2026-03-30 17:00:00
ложный пробой (ЛП),67036.9,2026-03-30 17:00:00
ложный пробой (ЛП),67496.2,2026-03-30 17:00:00
