timestamp,inst,price,status,reason,direction,level,atr_1h,who_punished
2026-09-18 19:35:00,BTC-USDT-SWAP,81100.1,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,622.3928571428561,накажут нетерпеливых (рынок вялый — без импульса)
2026-09-18 21:50:00,BTC-USDT-SWAP,81165.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,619.192857142857,накажут нетерпеливых (рынок вялый — без импульса)
2026-09-18 23:55:00,BTC-USDT-SWAP,80882.3,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,586.471428571428,накажут нетерпеливых (рынок вялый — без импульса)
2026-09-19 03:25:00,BTC-USDT-SWAP,81169.5,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,477.7071428571414,накажут нетерпеливых (рынок вялый — без импульса)
2026-09-19 08:10:00,BTC-USDT-SWAP,81220.0,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,340.34999999999854,накажут нетерпеливых (рынок вялый — без импульса)
2026-09-19 12:30:00,BTC-USDT-SWAP,81241.5,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,310.42857142857036,накажут нетерпеливых (рынок вялый — без импульса)
2026-09-19 16:05:00,BTC-USDT-SWAP,81477.5,ЖДЁМ СВИП,НЕТ СНЯТИЯ ЛИКВИДНОСТИ (не вынесли ниже уровня),long,78860.0,235.79999999999978,"накажут тех, кто входит ДО снятия ликвидности"
2026-09-19 18:35:00,BTC-USDT-SWAP,81477.2,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,258.0785714285708,накажут нетерпеливых (рынок вялый — без импульса)
