pattern,level_price,timestamp
ложный пробой (ЛП),76732.0,2026-02-01 21:00:00
пробой вниз,76732.0,2026-02-01 21:00:00
пробой вниз,76562.0,2026-02-01 21:00:00
ложный пробой (ЛП),76732.0,2026-02-01 22:00:00
ложный пробой (ЛП),76562.0,2026-02-01 22:00:00
ложный пробой (ЛП),76732.0,2026-02-01 22:00:00
ложный пробой (ЛП),76562.0,2026-02-01 22:00:00
ложный пробой (ЛП),76732.0,2026-02-01 23:00:00
ложный пробой (ЛП),76562.0,2026-02-01 23:00:00
ложный пробой (ЛП),76732.0,2026-02-01 23:00:00
ложный пробой (ЛП),76562.0,2026-02-01 23:00:00
ложный пробой (ЛП),76732.0,2026-02-02 02:00:00
ложный пробой (ЛП),75658.0,2026-02-02 04:00:00
ложный пробой (ЛП),76320.0,2026-02-02 04:00:00
ложный пробой (ЛП),75671.5,2026-02-02 04:00:00
пробой вниз,75658.0,2026-02-02 05:00:00
пробой вниз,75671.5,2026-02-02 05:00:00
ложный пробой (ЛП),75658.0,2026-02-02 07:00:00
ложный пробой (ЛП),76320.0,2026-02-02 07:00:00
ложный пробой (ЛП),75671.5,2026-02-02 07:00:00
ложный пробой (ЛП),75658.0,2026-02-02 07:00:00
ложный пробой (ЛП),76562.0,2026-02-02 07:00:00
ложный пробой (ЛП),76320.0,2026-02-02 07:00:00
ложный пробой (ЛП),75671.5,2026-02-02 07:00:00
ложный пробой (ЛП),76732.0,2026-02-02 08:00:00
ложный пробой (ЛП),76562.0,2026-02-02 08:00:00
ложный пробой (ЛП),76320.0,2026-02-02 08:00:00
ложный пробой (ЛП),76732.0,2026-02-02 09:00:00
