pattern,level_price,timestamp
ложный пробой (ЛП),64387.9,2026-07-11 21:00:00
ложный пробой (ЛП),64387.9,2026-07-11 22:00:00
ложный пробой (ЛП),63940.0,2026-07-11 23:00:00
ложный пробой (ЛП),63981.7,2026-07-11 23:00:00
ложный пробой (ЛП),63930.0,2026-07-11 23:00:00
ложный пробой (ЛП),64035.0,2026-07-11 23:00:00
ложный пробой (ЛП),64156.7,2026-07-11 23:00:00
ложный пробой (ЛП),64176.8,2026-07-11 23:00:00
ложный пробой (ЛП),64387.9,2026-07-11 23:00:00
ложный пробой (ЛП),63780.1,2026-07-12 01:00:00
ложный пробой (ЛП),63981.7,2026-07-12 04:00:00
ложный пробой (ЛП),64035.0,2026-07-12 04:00:00
ложный пробой (ЛП),64156.7,2026-07-12 04:00:00
ложный пробой (ЛП),64176.8,2026-07-12 04:00:00
ложный пробой (ЛП),63940.0,2026-07-12 07:00:00
ложный пробой (ЛП),63930.0,2026-07-12 07:00:00
ложный пробой (ЛП),63780.1,2026-07-12 07:00:00
ложный пробой (ЛП),63666.0,2026-07-12 07:00:00
ложный пробой (ЛП),63940.0,2026-07-12 09:00:00
ложный пробой (ЛП),63981.7,2026-07-12 09:00:00
ложный пробой (ЛП),63930.0,2026-07-12 09:00:00
ложный пробой (ЛП),64035.0,2026-07-12 09:00:00
ложный пробой (ЛП),63940.0,2026-07-12 10:00:00
ложный пробой (ЛП),63981.7,2026-07-12 10:00:00
ложный пробой (ЛП),63930.0,2026-07-12 10:00:00
ложный пробой (ЛП),63780.1,2026-07-12 10:00:00
ложный пробой (ЛП),63981.7,2026-07-12 12:00:00
ложный пробой (ЛП),63981.7,2026-07-12 13:00:00
ложный пробой (ЛП),64035.0,2026-07-12 13:00:00
пробой вверх,64035.0,2026-07-12 14:00:00
пробой вверх,64156.7,2026-07-12 14:00:00
пробой вверх,64156.7,2026-07-12 16:00:00
ложный пробой (ЛП),64176.8,2026-07-12 16:00:00
ложный пробой (ЛП),64156.7,2026-07-12 17:00:00
ложный пробой (ЛП),64176.8,2026-07-12 17:00:00
ложный пробой (ЛП),64035.0,2026-07-12 18:00:00
