pattern,level_price,timestamp
пробой вверх,73146.1,2026-04-10 19:00:00
ложный пробой (ЛП),73146.1,2026-04-10 19:00:00
ложный пробой (ЛП),73146.1,2026-04-10 20:00:00
ложный пробой (ЛП),73146.1,2026-04-10 21:00:00
ложный пробой (ЛП),73288.0,2026-04-10 21:00:00
ложный пробой (ЛП),73146.1,2026-04-10 22:00:00
ложный пробой (ЛП),73288.0,2026-04-10 22:00:00
ложный пробой (ЛП),72876.5,2026-04-10 22:00:00
ложный пробой (ЛП),73146.1,2026-04-10 22:00:00
ложный пробой (ЛП),73288.0,2026-04-10 22:00:00
пробой вверх,72876.5,2026-04-10 23:00:00
ложный пробой (ЛП),73146.1,2026-04-10 23:00:00
ложный пробой (ЛП),72876.5,2026-04-11
ложный пробой (ЛП),72773.9,2026-04-11 05:00:00
ложный пробой (ЛП),72876.5,2026-04-11 05:00:00
ложный пробой (ЛП),72773.9,2026-04-11 06:00:00
ложный пробой (ЛП),72676.0,2026-04-11 06:00:00
ложный пробой (ЛП),72773.9,2026-04-11 08:00:00
ложный пробой (ЛП),72773.9,2026-04-11 09:00:00
ложный пробой (ЛП),72676.0,2026-04-11 09:00:00
пробой вверх,72773.9,2026-04-11 09:00:00
пробой вверх,72676.0,2026-04-11 09:00:00
ложный пробой (ЛП),72773.9,2026-04-11 10:00:00
ложный пробой (ЛП),72876.5,2026-04-11 10:00:00
ложный пробой (ЛП),72876.5,2026-04-11 11:00:00
ложный пробой (ЛП),72876.5,2026-04-11 11:00:00
ложный пробой (ЛП),72773.9,2026-04-11 13:00:00
ложный пробой (ЛП),72876.5,2026-04-11 13:00:00
ложный пробой (ЛП),72676.0,2026-04-11 13:00:00
ложный пробой (ЛП),72773.9,2026-04-11 14:00:00
ложный пробой (ЛП),72876.5,2026-04-11 14:00:00
ложный пробой (ЛП),72676.0,2026-04-11 14:00:00
