timestamp,inst,price,status,reason,direction,level,atr_1h,who_punished
2026-09-22 21:15:00,BTC-USDT-SWAP,86200.0,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,550.6857142857158,накажут нетерпеливых (рынок вялый — без импульса)
2026-09-22 23:40:00,BTC-USDT-SWAP,86123.5,НЕТ СДЕЛКИ,НЕТ ОТКАЗА (нет хвоста/поглощения на M5),,,486.0357142857153,"накажут тех, кто входит без подтверждения (без отказа)"
2026-09-23 01:50:00,BTC-USDT-SWAP,86208.5,ЖДЁМ СВИП,НЕТ СНЯТИЯ ЛИКВИДНОСТИ (не вынесли ниже уровня),long,80846.1,499.2285714285733,"накажут тех, кто входит ДО снятия ликвидности"
