pattern,level_price,timestamp
пробой вниз,66150.0,2026-02-18 19:00:00
ложный пробой (ЛП),66150.0,2026-02-18 20:00:00
пробой вниз,66150.0,2026-02-18 21:00:00
ложный пробой (ЛП),66339.6,2026-02-18 21:00:00
ложный пробой (ЛП),66150.0,2026-02-18 21:00:00
ложный пробой (ЛП),66150.0,2026-02-18 22:00:00
пробой вниз,66339.6,2026-02-18 23:00:00
ложный пробой (ЛП),66339.6,2026-02-18 23:00:00
ложный пробой (ЛП),66339.6,2026-02-19
ложный пробой (ЛП),66666.1,2026-02-19 03:00:00
ложный пробой (ЛП),66681.4,2026-02-19 03:00:00
ложный пробой (ЛП),66666.1,2026-02-19 06:00:00
ложный пробой (ЛП),66681.4,2026-02-19 06:00:00
ложный пробой (ЛП),67216.2,2026-02-19 07:00:00
ложный пробой (ЛП),67216.2,2026-02-19 08:00:00
пробой вниз,66523.7,2026-02-19 11:00:00
пробой вниз,66666.1,2026-02-19 11:00:00
пробой вниз,66566.0,2026-02-19 11:00:00
пробой вниз,66681.4,2026-02-19 11:00:00
пробой вниз,66339.6,2026-02-19 13:00:00
ложный пробой (ЛП),65721.5,2026-02-19 14:00:00
ложный пробой (ЛП),65826.6,2026-02-19 14:00:00
ложный пробой (ЛП),66339.6,2026-02-19 15:00:00
ложный пробой (ЛП),65721.5,2026-02-19 15:00:00
ложный пробой (ЛП),66150.0,2026-02-19 15:00:00
ложный пробой (ЛП),65826.6,2026-02-19 15:00:00
ложный пробой (ЛП),65715.0,2026-02-19 15:00:00
пробой вниз,66339.6,2026-02-19 16:00:00
пробой вниз,66150.0,2026-02-19 16:00:00
ложный пробой (ЛП),66523.7,2026-02-19 17:00:00
ложный пробой (ЛП),66339.6,2026-02-19 17:00:00
ложный пробой (ЛП),66150.0,2026-02-19 17:00:00
