timestamp,inst,price,status,reason,direction,level,atr_1h,who_punished
2026-06-30 20:20:00,BTC-USDT-SWAP,58698.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,397.96428571428623,накажут нетерпеливых (рынок вялый — без импульса)
2026-06-30 21:55:00,BTC-USDT-SWAP,58599.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,408.0928571428579,накажут нетерпеливых (рынок вялый — без импульса)
2026-06-30 23:10:00,BTC-USDT-SWAP,58582.7,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,399.22857142857174,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-01 01:30:00,BTC-USDT-SWAP,58427.9,ЖДЁМ СВИП,НЕТ СНЯТИЯ ЛИКВИДНОСТИ (не вынесли выше уровня),short,60635.0,459.25,"накажут тех, кто входит ДО снятия ликвидности"
2026-07-01 06:10:00,BTC-USDT-SWAP,58929.8,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,387.1357142857149,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-01 10:10:00,BTC-USDT-SWAP,58748.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,420.35714285714283,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-01 12:45:00,BTC-USDT-SWAP,58304.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,429.0142857142855,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-01 15:40:00,BTC-USDT-SWAP,60195.9,НЕТ СДЕЛКИ,НЕТ ОТКАЗА (нет хвоста/поглощения на M5),,,504.19285714285746,"накажут тех, кто входит без подтверждения (без отказа)"
