pattern,level_price,timestamp
пробой вниз,68518.8,2026-03-22 19:00:00
пробой вниз,68518.8,2026-03-22 19:00:00
ложный пробой (ЛП),68188.0,2026-03-22 20:00:00
пробой вниз,68001.0,2026-03-22 21:00:00
пробой вниз,68001.0,2026-03-22 21:00:00
ложный пробой (ЛП),68001.0,2026-03-22 22:00:00
ложный пробой (ЛП),68188.0,2026-03-22 22:00:00
ложный пробой (ЛП),68001.0,2026-03-22 22:00:00
пробой вниз,68188.0,2026-03-22 23:00:00
ложный пробой (ЛП),68001.0,2026-03-22 23:00:00
пробой вниз,68188.0,2026-03-22 23:00:00
пробой вниз,68001.0,2026-03-22 23:00:00
ложный пробой (ЛП),68188.0,2026-03-23 04:00:00
ложный пробой (ЛП),68755.0,2026-03-23 06:00:00
ложный пробой (ЛП),68518.8,2026-03-23 06:00:00
ложный пробой (ЛП),68001.0,2026-03-23 07:00:00
