type,price,timestamp
resistance,113751.0,2025-10-26 16:00:00
support,113280.0,2025-10-26 16:00:00
resistance,113787.4,2025-10-26 18:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
support,112333.0,2025-10-28 20:00:00
support,112200.0,2025-10-28 21:00:00
support,112084.7,2025-10-29 01:00:00
support,111405.1,2025-10-29 15:00:00
support,110946.4,2025-10-29 16:00:00
support,109145.5,2025-10-29 18:00:00
support,107909.5,2025-10-30 04:00:00
support,107400.0,2025-10-30 13:00:00
support,107323.9,2025-10-30 15:00:00
support,106807.7,2025-10-30 17:00:00
resistance,113751.0,2025-10-26 16:00:00
support,113280.0,2025-10-26 16:00:00
resistance,113787.4,2025-10-26 18:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
support,112333.0,2025-10-28 20:00:00
support,112200.0,2025-10-28 21:00:00
support,112084.7,2025-10-29 01:00:00
support,111405.1,2025-10-29 15:00:00
support,110946.4,2025-10-29 16:00:00
support,109145.5,2025-10-29 18:00:00
support,107909.5,2025-10-30 04:00:00
support,107400.0,2025-10-30 13:00:00
support,107323.9,2025-10-30 15:00:00
support,106807.7,2025-10-30 17:00:00
resistance,113751.0,2025-10-26 16:00:00
support,113280.0,2025-10-26 16:00:00
resistance,113787.4,2025-10-26 18:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
support,112333.0,2025-10-28 20:00:00
support,112200.0,2025-10-28 21:00:00
support,112084.7,2025-10-29 01:00:00
support,111405.1,2025-10-29 15:00:00
support,110946.4,2025-10-29 16:00:00
support,109145.5,2025-10-29 18:00:00
support,107909.5,2025-10-30 04:00:00
support,107400.0,2025-10-30 13:00:00
support,107323.9,2025-10-30 15:00:00
support,106807.7,2025-10-30 17:00:00
resistance,113787.4,2025-10-26 18:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
support,112333.0,2025-10-28 20:00:00
support,112200.0,2025-10-28 21:00:00
support,112084.7,2025-10-29 01:00:00
support,111405.1,2025-10-29 15:00:00
support,110946.4,2025-10-29 16:00:00
support,109145.5,2025-10-29 18:00:00
support,107909.5,2025-10-30 04:00:00
support,107400.0,2025-10-30 13:00:00
support,107323.9,2025-10-30 15:00:00
support,106807.7,2025-10-30 17:00:00
support,106794.4,2025-10-30 18:00:00
resistance,113787.4,2025-10-26 18:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
support,112333.0,2025-10-28 20:00:00
support,112200.0,2025-10-28 21:00:00
support,112084.7,2025-10-29 01:00:00
support,111405.1,2025-10-29 15:00:00
support,110946.4,2025-10-29 16:00:00
support,109145.5,2025-10-29 18:00:00
support,107909.5,2025-10-30 04:00:00
support,107400.0,2025-10-30 13:00:00
support,107323.9,2025-10-30 15:00:00
support,106807.7,2025-10-30 17:00:00
support,106794.4,2025-10-30 18:00:00
resistance,113787.4,2025-10-26 18:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
support,112333.0,2025-10-28 20:00:00
support,112200.0,2025-10-28 21:00:00
support,112084.7,2025-10-29 01:00:00
support,111405.1,2025-10-29 15:00:00
support,110946.4,2025-10-29 16:00:00
support,109145.5,2025-10-29 18:00:00
support,107909.5,2025-10-30 04:00:00
support,107400.0,2025-10-30 13:00:00
support,107323.9,2025-10-30 15:00:00
support,106807.7,2025-10-30 17:00:00
support,106794.4,2025-10-30 18:00:00
resistance,113787.4,2025-10-26 18:00:00
support,113287.5,2025-10-26 20:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
support,112333.0,2025-10-28 20:00:00
support,112200.0,2025-10-28 21:00:00
support,112084.7,2025-10-29 01:00:00
support,111405.1,2025-10-29 15:00:00
support,110946.4,2025-10-29 16:00:00
support,109145.5,2025-10-29 18:00:00
support,107909.5,2025-10-30 04:00:00
support,107400.0,2025-10-30 13:00:00
support,107323.9,2025-10-30 15:00:00
support,106807.7,2025-10-30 17:00:00
support,106794.4,2025-10-30 18:00:00
support,106308.9,2025-10-30 19:00:00
resistance,113787.4,2025-10-26 18:00:00
support,113287.5,2025-10-26 20:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
support,112333.0,2025-10-28 20:00:00
support,112200.0,2025-10-28 21:00:00
support,112084.7,2025-10-29 01:00:00
support,111405.1,2025-10-29 15:00:00
support,110946.4,2025-10-29 16:00:00
support,109145.5,2025-10-29 18:00:00
support,107909.5,2025-10-30 04:00:00
support,107400.0,2025-10-30 13:00:00
support,107323.9,2025-10-30 15:00:00
support,106807.7,2025-10-30 17:00:00
support,106794.4,2025-10-30 18:00:00
support,106308.9,2025-10-30 19:00:00
resistance,113787.4,2025-10-26 18:00:00
support,113287.5,2025-10-26 20:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
support,112333.0,2025-10-28 20:00:00
support,112200.0,2025-10-28 21:00:00
support,112084.7,2025-10-29 01:00:00
support,111405.1,2025-10-29 15:00:00
support,110946.4,2025-10-29 16:00:00
support,109145.5,2025-10-29 18:00:00
support,107909.5,2025-10-30 04:00:00
support,107400.0,2025-10-30 13:00:00
support,107323.9,2025-10-30 15:00:00
support,106807.7,2025-10-30 17:00:00
support,106794.4,2025-10-30 18:00:00
support,106308.9,2025-10-30 19:00:00
support,113287.5,2025-10-26 20:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
support,112333.0,2025-10-28 20:00:00
support,112200.0,2025-10-28 21:00:00
support,112084.7,2025-10-29 01:00:00
support,111405.1,2025-10-29 15:00:00
support,110946.4,2025-10-29 16:00:00
support,109145.5,2025-10-29 18:00:00
support,107909.5,2025-10-30 04:00:00
support,107400.0,2025-10-30 13:00:00
support,107323.9,2025-10-30 15:00:00
support,106807.7,2025-10-30 17:00:00
support,106794.4,2025-10-30 18:00:00
support,106308.9,2025-10-30 19:00:00
support,113287.5,2025-10-26 20:00:00
support,112900.0,2025-10-26 21:00:00
resistance,115590.0,2025-10-26 22:00:00
resistance,115650.6,2025-10-27 05:00:00
resistance,116118.3,2025-10-27 06:00:00
resistance,116400.0,2025-10-27 07:00:00
support,114428.1,2025-10-27 20:00:00
support,114100.0,2025-10-27 21:00:00
support,114049.9,2025-10-27 22:00:00
support,113850.0,2025-10-27 23:00:00
support,113789.4,2025-10-28 00:00:00
support,113573.5,2025-10-28 02:00:00
support,113440.3,2025-10-28 05:00:00
resistance,116100.0,2025-10-28 14:00:00
