timestamp,inst,price,type,level,comment,atr_1h
2026-02-24 05:40:00,BTC-USDT-SWAP,62894.4,ТОЧКА ВНИМАНИЯ,62820.4,"Подходим к поддержке, но отказа пока нет — ждём реакцию/хвост.",713.6428571428577
2026-02-24 16:45:00,BTC-USDT-SWAP,63936.5,ТОЧКА ВНИМАНИЯ,63850.0,"Подходим к поддержке, но отказа пока нет — ждём реакцию/хвост.",596.7999999999998
