timestamp,inst,price,type,level,comment,atr_1h
2026-07-17 11:50:00,BTC-USDT-SWAP,63270.3,ТОЧКА ВНИМАНИЯ,63270.0,"Подходим к поддержке, но отказа пока нет — ждём реакцию/хвост.",319.84999999999957
2026-07-17 11:50:00,BTC-USDT-SWAP,63270.3,ТОЧКА ВНИМАНИЯ,63278.9,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",319.84999999999957
