timestamp,inst,price,type,level,comment,atr_1h
2026-09-07 16:05:00,BTC-USDT-SWAP,78813.5,ТОЧКА ВНИМАНИЯ,78819.8,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",300.749999999999
