pattern,level_price,timestamp
ложный пробой (ЛП),65826.6,2026-02-28 19:00:00
ложный пробой (ЛП),65715.0,2026-02-28 19:00:00
ложный пробой (ЛП),65600.0,2026-02-28 19:00:00
ложный пробой (ЛП),65706.4,2026-02-28 19:00:00
ложный пробой (ЛП),65626.4,2026-02-28 19:00:00
ложный пробой (ЛП),65439.0,2026-02-28 19:00:00
ложный пробой (ЛП),66150.0,2026-02-28 19:00:00
ложный пробой (ЛП),65826.6,2026-02-28 19:00:00
ложный пробой (ЛП),65715.0,2026-02-28 19:00:00
ложный пробой (ЛП),65600.0,2026-02-28 19:00:00
ложный пробой (ЛП),65913.8,2026-02-28 19:00:00
ложный пробой (ЛП),65706.4,2026-02-28 19:00:00
ложный пробой (ЛП),65626.4,2026-02-28 19:00:00
ложный пробой (ЛП),65439.0,2026-02-28 19:00:00
пробой вверх,66191.6,2026-02-28 19:00:00
ложный пробой (ЛП),66150.0,2026-02-28 19:00:00
ложный пробой (ЛП),65826.6,2026-02-28 19:00:00
ложный пробой (ЛП),65715.0,2026-02-28 19:00:00
ложный пробой (ЛП),65600.0,2026-02-28 19:00:00
пробой вверх,66311.9,2026-02-28 19:00:00
ложный пробой (ЛП),66446.4,2026-02-28 19:00:00
ложный пробой (ЛП),65913.8,2026-02-28 19:00:00
ложный пробой (ЛП),65706.4,2026-02-28 19:00:00
ложный пробой (ЛП),65626.4,2026-02-28 19:00:00
ложный пробой (ЛП),65439.0,2026-02-28 19:00:00
пробой вверх,66191.6,2026-02-28 19:00:00
ложный пробой (ЛП),66681.4,2026-02-28 20:00:00
ложный пробой (ЛП),66150.0,2026-02-28 20:00:00
ложный пробой (ЛП),65826.6,2026-02-28 20:00:00
ложный пробой (ЛП),65715.0,2026-02-28 20:00:00
ложный пробой (ЛП),65600.0,2026-02-28 20:00:00
ложный пробой (ЛП),66668.0,2026-02-28 20:00:00
пробой вверх,66662.6,2026-02-28 20:00:00
ложный пробой (ЛП),66731.0,2026-02-28 20:00:00
ложный пробой (ЛП),66446.4,2026-02-28 20:00:00
ложный пробой (ЛП),65913.8,2026-02-28 20:00:00
ложный пробой (ЛП),65706.4,2026-02-28 20:00:00
ложный пробой (ЛП),65626.4,2026-02-28 20:00:00
пробой вверх,66665.6,2026-02-28 20:00:00
ложный пробой (ЛП),67003.0,2026-02-28 20:00:00
ложный пробой (ЛП),66681.4,2026-02-28 20:00:00
ложный пробой (ЛП),66150.0,2026-02-28 20:00:00
ложный пробой (ЛП),65826.6,2026-02-28 20:00:00
ложный пробой (ЛП),65715.0,2026-02-28 20:00:00
ложный пробой (ЛП),65600.0,2026-02-28 20:00:00
ложный пробой (ЛП),66668.0,2026-02-28 20:00:00
пробой вверх,66662.6,2026-02-28 20:00:00
пробой вверх,66995.0,2026-02-28 20:00:00
ложный пробой (ЛП),66731.0,2026-02-28 20:00:00
ложный пробой (ЛП),66446.4,2026-02-28 20:00:00
ложный пробой (ЛП),65913.8,2026-02-28 20:00:00
ложный пробой (ЛП),65706.4,2026-02-28 20:00:00
ложный пробой (ЛП),65626.4,2026-02-28 20:00:00
пробой вверх,66665.6,2026-02-28 20:00:00
пробой вниз,66681.4,2026-02-28 21:00:00
ложный пробой (ЛП),66150.0,2026-02-28 21:00:00
пробой вниз,66668.0,2026-02-28 21:00:00
ложный пробой (ЛП),66662.6,2026-02-28 21:00:00
ложный пробой (ЛП),66995.0,2026-02-28 21:00:00
пробой вниз,66731.0,2026-02-28 21:00:00
ложный пробой (ЛП),66446.4,2026-02-28 21:00:00
ложный пробой (ЛП),66665.6,2026-02-28 21:00:00
ложный пробой (ЛП),66681.4,2026-02-28 21:00:00
ложный пробой (ЛП),66150.0,2026-02-28 21:00:00
ложный пробой (ЛП),66668.0,2026-02-28 21:00:00
ложный пробой (ЛП),66995.0,2026-02-28 21:00:00
ложный пробой (ЛП),66731.0,2026-02-28 21:00:00
ложный пробой (ЛП),66446.4,2026-02-28 21:00:00
пробой вниз,66681.4,2026-02-28 21:00:00
ложный пробой (ЛП),66150.0,2026-02-28 21:00:00
пробой вниз,66668.0,2026-02-28 21:00:00
ложный пробой (ЛП),66662.6,2026-02-28 21:00:00
ложный пробой (ЛП),66995.0,2026-02-28 21:00:00
пробой вниз,66731.0,2026-02-28 21:00:00
ложный пробой (ЛП),66446.4,2026-02-28 21:00:00
ложный пробой (ЛП),66665.6,2026-02-28 21:00:00
ложный пробой (ЛП),66681.4,2026-02-28 22:00:00
ложный пробой (ЛП),66668.0,2026-02-28 22:00:00
пробой вверх,66995.0,2026-02-28 22:00:00
ложный пробой (ЛП),66731.0,2026-02-28 22:00:00
ложный пробой (ЛП),66446.4,2026-02-28 22:00:00
ложный пробой (ЛП),66681.4,2026-02-28 22:00:00
пробой вверх,67469.0,2026-02-28 22:00:00
ложный пробой (ЛП),67531.0,2026-02-28 22:00:00
ложный пробой (ЛП),67307.4,2026-02-28 22:00:00
ложный пробой (ЛП),67266.6,2026-02-28 22:00:00
ложный пробой (ЛП),67112.2,2026-02-28 22:00:00
ложный пробой (ЛП),66668.0,2026-02-28 22:00:00
пробой вверх,66995.0,2026-02-28 22:00:00
ложный пробой (ЛП),67238.0,2026-02-28 22:00:00
ложный пробой (ЛП),66731.0,2026-02-28 22:00:00
ложный пробой (ЛП),66446.4,2026-02-28 22:00:00
пробой вверх,67137.7,2026-02-28 22:00:00
ложный пробой (ЛП),67469.0,2026-02-28 23:00:00
ложный пробой (ЛП),66668.0,2026-02-28 23:00:00
ложный пробой (ЛП),67554.8,2026-02-28 23:00:00
ложный пробой (ЛП),66731.0,2026-02-28 23:00:00
ложный пробой (ЛП),67137.7,2026-02-28 23:00:00
ложный пробой (ЛП),67469.0,2026-02-28 23:00:00
ложный пробой (ЛП),66668.0,2026-02-28 23:00:00
ложный пробой (ЛП),66995.0,2026-02-28 23:00:00
ложный пробой (ЛП),67554.8,2026-02-28 23:00:00
ложный пробой (ЛП),66731.0,2026-02-28 23:00:00
ложный пробой (ЛП),67137.7,2026-02-28 23:00:00
ложный пробой (ЛП),67469.0,2026-02-28 23:00:00
ложный пробой (ЛП),66668.0,2026-02-28 23:00:00
ложный пробой (ЛП),66995.0,2026-02-28 23:00:00
ложный пробой (ЛП),67554.8,2026-02-28 23:00:00
ложный пробой (ЛП),66731.0,2026-02-28 23:00:00
ложный пробой (ЛП),67137.7,2026-02-28 23:00:00
ложный пробой (ЛП),66150.0,2026-03-01 02:00:00
пробой вверх,67469.0,2026-03-01 02:00:00
ложный пробой (ЛП),67531.0,2026-03-01 02:00:00
ложный пробой (ЛП),67307.4,2026-03-01 02:00:00
ложный пробой (ЛП),67266.6,2026-03-01 02:00:00
ложный пробой (ЛП),67112.2,2026-03-01 02:00:00
ложный пробой (ЛП),66668.0,2026-03-01 02:00:00
пробой вверх,67554.8,2026-03-01 02:00:00
ложный пробой (ЛП),67238.0,2026-03-01 02:00:00
ложный пробой (ЛП),66731.0,2026-03-01 02:00:00
ложный пробой (ЛП),66446.4,2026-03-01 02:00:00
пробой вверх,67726.7,2026-03-01 02:00:00
ложный пробой (ЛП),67469.0,2026-03-01 04:00:00
ложный пробой (ЛП),67554.8,2026-03-01 04:00:00
ложный пробой (ЛП),67726.7,2026-03-01 04:00:00
ложный пробой (ЛП),67469.0,2026-03-01 05:00:00
ложный пробой (ЛП),67307.4,2026-03-01 05:00:00
ложный пробой (ЛП),67266.6,2026-03-01 05:00:00
ложный пробой (ЛП),67112.2,2026-03-01 05:00:00
ложный пробой (ЛП),67554.8,2026-03-01 05:00:00
