timestamp,inst,price,type,level,comment,atr_1h
2026-02-28 10:20:00,BTC-USDT-SWAP,63869.0,ТОЧКА ВНИМАНИЯ,63850.0,"Подходим к поддержке, но отказа пока нет — ждём реакцию/хвост.",617.192857142858
