timestamp,inst,price,type,level,comment,atr_1h
2026-07-20 06:35:00,BTC-USDT-SWAP,63960.6,ТОЧКА ВНИМАНИЯ,63980.1,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",352.17857142857093
2026-07-20 16:15:00,BTC-USDT-SWAP,65495.7,ТОЧКА ВНИМАНИЯ,65553.2,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",493.8428571428568
