pattern,level_price,timestamp
пробой вверх,64743.8,2026-08-07 19:00:00
пробой вверх,64870.8,2026-08-07 19:00:00
пробой вверх,64720.0,2026-08-07 19:00:00
пробой вверх,64746.5,2026-08-07 19:00:00
пробой вверх,64784.8,2026-08-07 19:00:00
пробой вверх,64827.3,2026-08-07 19:00:00
ложный пробой (ЛП),65000.0,2026-08-07 21:00:00
ложный пробой (ЛП),65000.0,2026-08-07 21:00:00
ложный пробой (ЛП),64927.6,2026-08-07 21:00:00
ложный пробой (ЛП),64870.8,2026-08-07 22:00:00
ложный пробой (ЛП),65000.0,2026-08-07 22:00:00
ложный пробой (ЛП),64927.6,2026-08-07 22:00:00
ложный пробой (ЛП),65026.0,2026-08-07 22:00:00
