pattern,level_price,timestamp
ложный пробой (ЛП),62410.5,2026-08-01 19:00:00
ложный пробой (ЛП),62620.9,2026-08-01 20:00:00
ложный пробой (ЛП),62700.1,2026-08-01 22:00:00
ложный пробой (ЛП),63011.0,2026-08-02 03:00:00
ложный пробой (ЛП),63336.0,2026-08-02 03:00:00
ложный пробой (ЛП),63226.5,2026-08-02 03:00:00
ложный пробой (ЛП),63209.0,2026-08-02 03:00:00
ложный пробой (ЛП),63428.0,2026-08-02 06:00:00
ложный пробой (ЛП),63556.1,2026-08-02 06:00:00
ложный пробой (ЛП),63587.0,2026-08-02 06:00:00
пробой вниз,63428.0,2026-08-02 08:00:00
пробой вниз,63336.0,2026-08-02 08:00:00
пробой вниз,63226.5,2026-08-02 08:00:00
пробой вниз,63209.0,2026-08-02 08:00:00
пробой вниз,63226.5,2026-08-02 10:00:00
пробой вниз,63209.0,2026-08-02 10:00:00
ложный пробой (ЛП),63011.0,2026-08-02 12:00:00
