pattern,level_price,timestamp
ложный пробой (ЛП),77397.2,2026-04-17 19:00:00
ложный пробой (ЛП),77397.2,2026-04-17 20:00:00
ложный пробой (ЛП),77397.2,2026-04-17 21:00:00
ложный пробой (ЛП),77397.2,2026-04-17 22:00:00
ложный пробой (ЛП),77397.2,2026-04-17 23:00:00
ложный пробой (ЛП),77397.2,2026-04-17 23:00:00
ложный пробой (ЛП),76348.0,2026-04-18 10:00:00
пробой вниз,76370.2,2026-04-18 10:00:00
ложный пробой (ЛП),76348.0,2026-04-18 11:00:00
ложный пробой (ЛП),76000.0,2026-04-18 11:00:00
ложный пробой (ЛП),75849.2,2026-04-18 11:00:00
ложный пробой (ЛП),76348.0,2026-04-18 11:00:00
пробой вниз,76100.0,2026-04-18 11:00:00
ложный пробой (ЛП),76100.0,2026-04-18 13:00:00
ложный пробой (ЛП),76100.0,2026-04-18 14:00:00
пробой вниз,76100.0,2026-04-18 15:00:00
