pattern,level_price,timestamp
ложный пробой (ЛП),63556.1,2026-08-11 19:00:00
ложный пробой (ЛП),63587.0,2026-08-11 19:00:00
ложный пробой (ЛП),63405.3,2026-08-11 19:00:00
пробой вверх,63556.1,2026-08-11 20:00:00
пробой вверх,63587.0,2026-08-11 20:00:00
пробой вверх,63618.3,2026-08-11 20:00:00
ложный пробой (ЛП),63405.3,2026-08-11 20:00:00
пробой вниз,63674.5,2026-08-11 21:00:00
ложный пробой (ЛП),63674.5,2026-08-11 22:00:00
ложный пробой (ЛП),63587.0,2026-08-11 23:00:00
ложный пробой (ЛП),63618.3,2026-08-11 23:00:00
ложный пробой (ЛП),63556.1,2026-08-12
ложный пробой (ЛП),63587.0,2026-08-12
ложный пробой (ЛП),63618.3,2026-08-12
ложный пробой (ЛП),63763.0,2026-08-12 02:00:00
ложный пробой (ЛП),63779.8,2026-08-12 02:00:00
пробой вниз,63775.9,2026-08-12 02:00:00
ложный пробой (ЛП),63674.5,2026-08-12 02:00:00
ложный пробой (ЛП),63775.9,2026-08-12 04:00:00
пробой вверх,63763.0,2026-08-12 05:00:00
пробой вверх,63779.8,2026-08-12 05:00:00
ложный пробой (ЛП),63803.0,2026-08-12 05:00:00
ложный пробой (ЛП),63775.9,2026-08-12 05:00:00
ложный пробой (ЛП),63763.0,2026-08-12 07:00:00
ложный пробой (ЛП),63779.8,2026-08-12 07:00:00
пробой вниз,63674.5,2026-08-12 07:00:00
ложный пробой (ЛП),63763.0,2026-08-12 08:00:00
ложный пробой (ЛП),63779.8,2026-08-12 08:00:00
пробой вниз,63803.0,2026-08-12 08:00:00
пробой вниз,63775.9,2026-08-12 08:00:00
ложный пробой (ЛП),63674.5,2026-08-12 08:00:00
ложный пробой (ЛП),63840.0,2026-08-12 10:00:00
ложный пробой (ЛП),64111.1,2026-08-12 10:00:00
ложный пробой (ЛП),63803.0,2026-08-12 10:00:00
ложный пробой (ЛП),63775.9,2026-08-12 10:00:00
