timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm,high_low,high_close,low_close,tr,atr
2025-08-01 16:00:00,115312.6,115675.4,112676.6,112801.9,6222008.16,62220.0816,7076741267.65558,1,2998.7999999999884,,,2998.7999999999884,2998.7999999999884
2025-08-02 16:00:00,112801.8,114211.0,111850.0,113892.4,4946672.09,49466.7209,5589365777.91656,1,2361.0,1409.1000000000058,951.8999999999942,2361.0,2679.899999999994
2025-08-03 16:00:00,113892.5,115428.0,113719.7,114768.0,4121080.01,41210.8001,4721615281.39871,1,1708.300000000003,1535.6000000000058,172.6999999999971,1708.300000000003,2356.0333333333306
2025-08-04 16:00:00,114767.9,115688.0,112600.0,112883.8,5767134.21,57671.3421,6586778337.7326,1,3088.0,920.0,2168.0,3088.0,2539.024999999998
2025-08-05 16:00:00,112883.7,115500.0,112766.0,115371.6,4540616.58,45406.1658,5177554019.33771,1,2734.0,2616.199999999997,117.80000000000291,2734.0,2578.019999999998
2025-08-06 16:00:00,115371.6,116777.0,114233.1,116636.2,4716402.35,47164.0235,5450822275.11416,1,2543.899999999994,1405.3999999999942,1138.5,2543.899999999994,2572.3333333333308
2025-08-07 16:00:00,116636.2,117624.5,115571.0,116153.2,4949956.01,49499.5601,5777030650.50868,1,2053.5,988.3000000000029,1065.199999999997,2053.5,2498.2142857142835
2025-08-08 16:00:00,116153.2,117914.0,115940.2,116846.0,3840530.78,38405.3078,4487250977.69001,1,1973.800000000003,1760.800000000003,213.0,1973.800000000003,2432.6624999999985
2025-08-09 16:00:00,116846.0,119127.1,116358.0,118785.5,5566719.03,55667.1903,6562431662.76876,1,2769.100000000006,2281.100000000006,488.0,2769.100000000006,2470.044444444444
2025-08-10 16:00:00,118785.5,122348.0,118055.1,120288.1,8098082.14,80980.8214,9757333013.86051,1,4292.899999999994,3562.5,730.3999999999942,4292.899999999994,2652.329999999999
2025-08-11 16:00:00,120288.0,120781.0,118000.1,119893.9,6450129.06,64501.2906,7678891134.77455,1,2780.899999999994,492.8999999999942,2288.0,2780.899999999994,2664.0181818181804
2025-08-12 16:00:00,119893.9,122249.9,118907.9,120941.7,7615353.58,76153.5358,9165722908.10281,1,3342.0,2356.0,986.0,3342.0,2720.516666666665
2025-08-13 16:00:00,120941.6,124590.0,117412.9,118213.8,11567521.18,115675.2118,13998762562.58802,1,7177.100000000006,3648.300000000003,3528.800000000003,7177.100000000006,3063.3307692307685
2025-08-14 16:00:00,118213.9,119219.9,116760.4,117221.6,6352761.52,63527.6152,7505293247.97095,1,2459.5,1006.0999999999913,1453.4000000000087,2459.5,3020.1999999999994
2025-08-15 16:00:00,117221.7,117859.6,116750.0,117620.8,3550923.63,35509.2363,4168479398.58842,1,1109.6000000000058,638.0,471.6000000000058,1109.6000000000058,2885.257142857143
2025-08-16 16:00:00,117620.9,118538.7,117123.0,118203.6,2176618.65,21766.1865,2565453108.32567,1,1415.699999999997,917.8999999999942,497.8000000000029,1415.699999999997,2817.7357142857145
2025-08-17 16:00:00,118203.5,118285.4,114603.2,116083.5,6176365.28,61763.6528,7160704941.94708,1,3682.199999999997,81.79999999998836,3600.4000000000087,3682.199999999997,2958.7285714285713
2025-08-18 16:00:00,116083.5,116967.0,113453.2,113733.9,6084333.85,60843.3385,7016603167.46197,1,3513.800000000003,883.5,2630.300000000003,3513.800000000003,2989.1428571428573
2025-08-19 16:00:00,113734.0,114300.0,112307.0,113297.6,6222140.02,62221.4002,7051438179.59546,1,1993.0,566.1000000000058,1426.8999999999942,1993.0,2936.214285714286
2025-08-20 16:00:00,113297.5,114792.7,112555.0,112750.0,5061803.93,50618.0393,5756183906.16734,1,2237.699999999997,1495.0999999999913,742.6000000000058,2237.699999999997,2914.342857142857
2025-08-21 16:00:00,112750.1,117276.6,111623.2,116333.3,8364217.56,83642.1756,9516043583.38819,1,5653.400000000009,4526.600000000006,1126.800000000003,5653.400000000009,3171.478571428572
2025-08-22 16:00:00,116333.3,117388.0,114459.5,114780.7,5510041.63,55100.4163,6390247379.79488,1,2928.5,1054.699999999997,1873.800000000003,2928.5,3239.6714285714293
2025-08-23 16:00:00,114780.6,115648.0,114321.7,114391.6,2536755.22,25367.5522,2915841699.42735,1,1326.300000000003,867.3000000000029,459.0,1326.300000000003,3136.6142857142863
2025-08-24 16:00:00,114391.7,114900.0,110346.3,112172.2,9331086.14,93310.8614,10484820546.96017,1,4553.699999999997,508.3999999999942,4045.300000000003,4553.699999999997,3155.2428571428577
2025-08-25 16:00:00,112172.3,112924.6,108636.8,109633.4,7474607.72,74746.0772,8238799615.4221,1,4287.800000000003,752.4000000000087,3535.399999999994,4287.800000000003,3262.8785714285727
2025-08-26 16:00:00,109633.4,112580.6,109410.1,111964.4,4964565.37,49645.6537,5522997914.52891,1,3170.5,2947.2000000000116,223.29999999998836,3170.5,3250.6285714285727
2025-08-27 16:00:00,111964.4,113442.6,110820.0,112642.4,5284517.13,52845.1713,5937194468.0672,1,2622.600000000006,1478.2000000000116,1144.3999999999942,2622.600000000006,2925.3071428571443
2025-08-28 16:00:00,112642.4,113172.9,108055.0,108333.7,6877645.67,68776.4567,7597015194.38253,1,5117.899999999994,530.5,4587.399999999994,5117.899999999994,3115.192857142858
2025-08-29 16:00:00,108333.8,108885.0,107276.5,108824.1,3910741.21,39107.4121,4233560639.89625,1,1608.5,551.3000000000029,1057.199999999997,1608.5,3150.8285714285716
2025-08-30 16:00:00,108824.1,109436.2,108128.9,108756.5,2626279.72,26262.7972,2854949447.06371,1,1307.300000000003,612.0999999999913,695.2000000000116,1307.300000000003,3143.0857142857153
2025-08-31 16:00:00,108756.5,109917.7,107210.7,108742.3,6140012.84,61400.1284,6668867352.22459,1,2707.0,1161.199999999997,1545.800000000003,2707.0,3073.4285714285725
2025-09-01 16:00:00,108742.2,111747.7,107371.0,110794.2,8659581.36,86595.8136,9505057126.7634,1,4376.699999999997,3005.399999999994,1371.300000000003,4376.699999999997,3135.064285714286
2025-09-02 16:00:00,110794.2,112465.0,110143.0,112174.1,5315468.46,53154.6846,5914010788.76412,1,2322.0,1670.800000000003,651.1999999999971,2322.0,3158.564285714286
2025-09-03 16:00:00,112174.0,112554.1,109280.0,109460.6,5165888.2,51658.882,5728307753.94113,1,3274.100000000006,380.0,2894.100000000006,3274.100000000006,3232.5928571428585
2025-09-04 16:00:00,109460.6,113350.0,109304.7,110673.1,8721720.8,87217.208,9738200308.16856,1,4045.300000000003,3889.399999999994,155.90000000000873,4045.300000000003,3117.728571428572
