timestamp,inst,price,type,level,comment,atr_1h
2026-02-17 18:10:00,BTC-USDT-SWAP,67258.2,ТОЧКА ВНИМАНИЯ,67237.4,"Подходим к поддержке, но отказа пока нет — ждём реакцию/хвост.",580.249999999999
