pattern,level_price,timestamp
пробой вверх,78838.0,2026-02-02 23:00:00
ложный пробой (ЛП),78838.0,2026-02-03
ложный пробой (ЛП),78838.0,2026-02-03 03:00:00
ложный пробой (ЛП),78056.4,2026-02-03 04:00:00
ложный пробой (ЛП),78838.0,2026-02-03 04:00:00
ложный пробой (ЛП),78838.0,2026-02-03 05:00:00
ложный пробой (ЛП),78056.4,2026-02-03 07:00:00
ложный пробой (ЛП),78056.4,2026-02-03 07:00:00
пробой вверх,78838.0,2026-02-03 08:00:00
ложный пробой (ЛП),78838.0,2026-02-03 09:00:00
ложный пробой (ЛП),78056.4,2026-02-03 10:00:00
ложный пробой (ЛП),78056.4,2026-02-03 11:00:00
ложный пробой (ЛП),78056.4,2026-02-03 11:00:00
ложный пробой (ЛП),78056.4,2026-02-03 13:00:00
пробой вниз,78056.4,2026-02-03 16:00:00
ложный пробой (ЛП),77124.7,2026-02-03 16:00:00
