timestamp,inst,price,type,level,comment,atr_1h
2026-06-25 15:10:00,BTC-USDT-SWAP,59066.0,ТОЧКА ВНИМАНИЯ,59050.3,"Подходим к поддержке, но отказа пока нет — ждём реакцию/хвост.",725.9071428571426
