type,price,timestamp
support,64158.5,2026-07-20 13:00:00
support,64040.9,2026-07-20 14:00:00
resistance,65710.0,2026-07-20 15:00:00
resistance,65770.4,2026-07-20 18:00:00
resistance,65930.5,2026-07-21 05:00:00
resistance,65970.0,2026-07-21 06:00:00
resistance,66229.3,2026-07-21 07:00:00
resistance,66324.2,2026-07-21 08:00:00
resistance,66387.0,2026-07-21 10:00:00
resistance,66621.8,2026-07-21 12:00:00
resistance,66775.0,2026-07-21 13:00:00
resistance,66928.0,2026-07-21 14:00:00
support,65905.0,2026-07-22 05:00:00
support,65788.0,2026-07-22 06:00:00
support,65654.2,2026-07-22 07:00:00
support,65505.4,2026-07-22 12:00:00
support,65302.3,2026-07-23 07:00:00
support,64934.4,2026-07-23 12:00:00
support,64823.0,2026-07-23 13:00:00
support,64782.4,2026-07-23 14:00:00
support,64681.4,2026-07-23 15:00:00
support,64652.4,2026-07-23 16:00:00
support,64606.0,2026-07-23 17:00:00
resistance,65780.6,2026-07-24 07:00:00
support,63885.4,2026-07-24 13:00:00
support,63700.0,2026-07-24 14:00:00
resistance,64326.9,2026-07-25 17:00:00
resistance,64428.5,2026-07-25 18:00:00
resistance,64477.5,2026-07-26 00:00:00
resistance,64512.2,2026-07-26 01:00:00
resistance,64547.0,2026-07-26 03:00:00
resistance,64565.0,2026-07-26 04:00:00
resistance,64637.9,2026-07-26 12:00:00
resistance,64744.8,2026-07-26 14:00:00
resistance,64798.4,2026-07-26 15:00:00
resistance,64918.4,2026-07-26 16:00:00
resistance,65480.0,2026-07-26 22:00:00
resistance,65576.7,2026-07-26 23:00:00
resistance,65740.0,2026-07-27 06:00:00
support,64415.0,2026-07-27 14:00:00
support,64382.3,2026-07-27 15:00:00
support,63756.2,2026-07-27 22:00:00
support,63566.0,2026-07-27 23:00:00
support,63428.0,2026-07-28 00:00:00
support,63011.0,2026-07-28 01:00:00
support,62700.1,2026-07-28 13:00:00
resistance,64179.8,2026-07-29 00:00:00
resistance,64435.0,2026-07-29 06:00:00
resistance,64555.0,2026-07-29 07:00:00
resistance,64743.8,2026-07-29 09:00:00
support,63476.8,2026-07-29 19:00:00
support,63336.0,2026-07-29 20:00:00
support,63226.5,2026-07-29 21:00:00
resistance,64870.8,2026-07-30 11:00:00
resistance,65000.0,2026-07-30 12:00:00
resistance,65158.0,2026-07-30 13:00:00
support,64158.5,2026-07-20 13:00:00
support,64040.9,2026-07-20 14:00:00
resistance,65710.0,2026-07-20 15:00:00
resistance,65770.4,2026-07-20 18:00:00
resistance,65930.5,2026-07-21 05:00:00
resistance,65970.0,2026-07-21 06:00:00
resistance,66229.3,2026-07-21 07:00:00
resistance,66324.2,2026-07-21 08:00:00
resistance,66387.0,2026-07-21 10:00:00
resistance,66621.8,2026-07-21 12:00:00
resistance,66775.0,2026-07-21 13:00:00
resistance,66928.0,2026-07-21 14:00:00
support,65905.0,2026-07-22 05:00:00
support,65788.0,2026-07-22 06:00:00
support,65654.2,2026-07-22 07:00:00
support,65505.4,2026-07-22 12:00:00
support,65302.3,2026-07-23 07:00:00
support,64934.4,2026-07-23 12:00:00
support,64823.0,2026-07-23 13:00:00
support,64782.4,2026-07-23 14:00:00
support,64681.4,2026-07-23 15:00:00
support,64652.4,2026-07-23 16:00:00
support,64606.0,2026-07-23 17:00:00
