timestamp,inst,price,type,level,comment,atr_1h
2026-03-16 21:05:00,BTC-USDT-SWAP,74416.9,ЖДЁМ,74449.7,Рядом сопротивление. Ждём вынос (свип) и отказ для шорта.,646.892857142854
2026-03-16 23:40:00,BTC-USDT-SWAP,74853.2,ТОЧКА ВНИМАНИЯ,74880.0,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",667.6285714285685
