type,price,timestamp
resistance,95638.0,2026-01-17 15:00:00
support,94878.1,2026-01-18 01:00:00
resistance,95513.0,2026-01-18 18:00:00
resistance,95529.0,2026-01-18 22:00:00
support,93600.0,2026-01-18 23:00:00
support,91900.0,2026-01-19 00:00:00
support,92160.1,2026-01-19 23:00:00
support,92000.0,2026-01-20 04:00:00
support,91304.6,2026-01-20 05:00:00
support,90800.0,2026-01-20 06:00:00
support,90684.8,2026-01-20 08:00:00
support,90264.5,2026-01-20 14:00:00
support,89852.0,2026-01-20 15:00:00
support,89444.0,2026-01-20 17:00:00
resistance,95135.1,2026-01-16 17:00:00
resistance,95221.5,2026-01-16 18:00:00
resistance,95569.0,2026-01-16 20:00:00
resistance,95600.0,2026-01-16 21:00:00
resistance,95638.0,2026-01-17 15:00:00
support,94878.1,2026-01-18 01:00:00
resistance,95513.0,2026-01-18 18:00:00
resistance,95529.0,2026-01-18 22:00:00
support,93600.0,2026-01-18 23:00:00
support,91900.0,2026-01-19 00:00:00
support,92160.1,2026-01-19 23:00:00
support,92000.0,2026-01-20 04:00:00
support,91304.6,2026-01-20 05:00:00
support,90800.0,2026-01-20 06:00:00
support,90684.8,2026-01-20 08:00:00
support,90264.5,2026-01-20 14:00:00
support,89852.0,2026-01-20 15:00:00
support,89444.0,2026-01-20 17:00:00
support,89400.0,2026-01-20 18:00:00
resistance,95221.5,2026-01-16 18:00:00
resistance,95569.0,2026-01-16 20:00:00
resistance,95600.0,2026-01-16 21:00:00
resistance,95638.0,2026-01-17 15:00:00
support,94878.1,2026-01-18 01:00:00
resistance,95513.0,2026-01-18 18:00:00
resistance,95529.0,2026-01-18 22:00:00
support,93600.0,2026-01-18 23:00:00
support,91900.0,2026-01-19 00:00:00
support,92160.1,2026-01-19 23:00:00
support,92000.0,2026-01-20 04:00:00
support,91304.6,2026-01-20 05:00:00
support,90800.0,2026-01-20 06:00:00
support,90684.8,2026-01-20 08:00:00
support,90264.5,2026-01-20 14:00:00
support,89852.0,2026-01-20 15:00:00
support,89444.0,2026-01-20 17:00:00
support,89400.0,2026-01-20 18:00:00
support,89300.0,2026-01-20 19:00:00
resistance,95221.5,2026-01-16 18:00:00
resistance,95569.0,2026-01-16 20:00:00
resistance,95600.0,2026-01-16 21:00:00
resistance,95638.0,2026-01-17 15:00:00
support,94878.1,2026-01-18 01:00:00
resistance,95513.0,2026-01-18 18:00:00
resistance,95529.0,2026-01-18 22:00:00
support,93600.0,2026-01-18 23:00:00
support,91900.0,2026-01-19 00:00:00
support,92160.1,2026-01-19 23:00:00
support,92000.0,2026-01-20 04:00:00
support,91304.6,2026-01-20 05:00:00
support,90800.0,2026-01-20 06:00:00
support,90684.8,2026-01-20 08:00:00
support,90264.5,2026-01-20 14:00:00
support,89852.0,2026-01-20 15:00:00
support,89444.0,2026-01-20 17:00:00
support,89400.0,2026-01-20 18:00:00
support,89300.0,2026-01-20 19:00:00
resistance,95221.5,2026-01-16 18:00:00
resistance,95569.0,2026-01-16 20:00:00
resistance,95600.0,2026-01-16 21:00:00
resistance,95638.0,2026-01-17 15:00:00
support,94878.1,2026-01-18 01:00:00
resistance,95513.0,2026-01-18 18:00:00
resistance,95529.0,2026-01-18 22:00:00
support,93600.0,2026-01-18 23:00:00
support,91900.0,2026-01-19 00:00:00
support,92160.1,2026-01-19 23:00:00
support,92000.0,2026-01-20 04:00:00
support,91304.6,2026-01-20 05:00:00
support,90800.0,2026-01-20 06:00:00
support,90684.8,2026-01-20 08:00:00
support,90264.5,2026-01-20 14:00:00
support,89852.0,2026-01-20 15:00:00
support,89444.0,2026-01-20 17:00:00
support,89400.0,2026-01-20 18:00:00
support,89300.0,2026-01-20 19:00:00
support,94842.1,2026-01-16 19:00:00
resistance,95569.0,2026-01-16 20:00:00
support,94686.0,2026-01-16 20:00:00
resistance,95600.0,2026-01-16 21:00:00
resistance,95638.0,2026-01-17 15:00:00
support,94878.1,2026-01-18 01:00:00
resistance,95513.0,2026-01-18 18:00:00
resistance,95529.0,2026-01-18 22:00:00
support,93600.0,2026-01-18 23:00:00
support,91900.0,2026-01-19 00:00:00
support,92160.1,2026-01-19 23:00:00
support,92000.0,2026-01-20 04:00:00
support,91304.6,2026-01-20 05:00:00
support,90800.0,2026-01-20 06:00:00
support,90684.8,2026-01-20 08:00:00
support,90264.5,2026-01-20 14:00:00
support,89852.0,2026-01-20 15:00:00
support,89444.0,2026-01-20 17:00:00
support,89400.0,2026-01-20 18:00:00
support,89300.0,2026-01-20 19:00:00
support,94842.1,2026-01-16 19:00:00
resistance,95569.0,2026-01-16 20:00:00
support,94686.0,2026-01-16 20:00:00
resistance,95600.0,2026-01-16 21:00:00
resistance,95638.0,2026-01-17 15:00:00
support,94878.1,2026-01-18 01:00:00
resistance,95513.0,2026-01-18 18:00:00
resistance,95529.0,2026-01-18 22:00:00
support,93600.0,2026-01-18 23:00:00
support,91900.0,2026-01-19 00:00:00
support,92160.1,2026-01-19 23:00:00
support,92000.0,2026-01-20 04:00:00
support,91304.6,2026-01-20 05:00:00
support,90800.0,2026-01-20 06:00:00
support,90684.8,2026-01-20 08:00:00
support,90264.5,2026-01-20 14:00:00
support,89852.0,2026-01-20 15:00:00
support,89444.0,2026-01-20 17:00:00
support,89400.0,2026-01-20 18:00:00
support,89300.0,2026-01-20 19:00:00
support,94842.1,2026-01-16 19:00:00
resistance,95569.0,2026-01-16 20:00:00
support,94686.0,2026-01-16 20:00:00
resistance,95600.0,2026-01-16 21:00:00
resistance,95638.0,2026-01-17 15:00:00
support,94878.1,2026-01-18 01:00:00
resistance,95513.0,2026-01-18 18:00:00
resistance,95529.0,2026-01-18 22:00:00
support,93600.0,2026-01-18 23:00:00
support,91900.0,2026-01-19 00:00:00
support,92160.1,2026-01-19 23:00:00
support,92000.0,2026-01-20 04:00:00
support,91304.6,2026-01-20 05:00:00
support,90800.0,2026-01-20 06:00:00
support,90684.8,2026-01-20 08:00:00
support,90264.5,2026-01-20 14:00:00
support,89852.0,2026-01-20 15:00:00
support,89444.0,2026-01-20 17:00:00
support,89400.0,2026-01-20 18:00:00
