timestamp,inst,price,type,level,comment,atr_1h
2026-04-29 17:05:00,BTC-USDT-SWAP,75884.1,ТОЧКА ВНИМАНИЯ,75937.7,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",452.44285714285695
