timestamp,inst,price,status,reason,direction,level,atr_1h,who_punished
2026-03-14 19:30:00,BTC-USDT-SWAP,70636.2,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,267.000000000001,накажут нетерпеливых (рынок вялый — без импульса)
2026-03-14 19:55:00,BTC-USDT-SWAP,70651.3,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,269.41428571428696,накажут нетерпеливых (рынок вялый — без импульса)
2026-03-14 20:35:00,BTC-USDT-SWAP,70702.6,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,225.73571428571555,накажут нетерпеливых (рынок вялый — без импульса)
2026-03-14 21:00:00,BTC-USDT-SWAP,70749.0,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,217.7285714285733,накажут нетерпеливых (рынок вялый — без импульса)
2026-03-14 21:40:00,BTC-USDT-SWAP,70719.1,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,224.25000000000207,накажут нетерпеливых (рынок вялый — без импульса)
2026-03-14 21:55:00,BTC-USDT-SWAP,70765.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,225.40714285714472,накажут нетерпеливых (рынок вялый — без импульса)
2026-03-14 22:35:00,BTC-USDT-SWAP,70728.7,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,218.93571428571573,накажут нетерпеливых (рынок вялый — без импульса)
2026-03-14 23:00:00,BTC-USDT-SWAP,70713.3,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,202.22857142857225,накажут нетерпеливых (рынок вялый — без импульса)
2026-03-14 23:40:00,BTC-USDT-SWAP,71165.8,СДЕЛКА,ЕСТЬ СВИП + ОТКАЗ + РЕТЕСТ (валидный лонг),long,71131.0,232.80000000000084,накажут продавцов
2026-03-15,BTC-USDT-SWAP,71160.2,СДЕЛКА,ЕСТЬ СВИП + ОТКАЗ + РЕТЕСТ (валидный лонг),long,71131.0,222.9357142857147,накажут продавцов
2026-03-15 03:25:00,BTC-USDT-SWAP,71302.9,НЕТ СДЕЛКИ,НЕТ ОТКАЗА (нет хвоста/поглощения на M5),,,259.8428571428573,"накажут тех, кто входит без подтверждения (без отказа)"
2026-03-15 05:15:00,BTC-USDT-SWAP,71748.1,НЕТ СДЕЛКИ,СЕРЕДИНА ДИАПАЗОНА (лучшее место для наказания за нетерпение),,,272.05714285714305,"накажут тех, кто торгует середину диапазона"
2026-03-15 06:30:00,BTC-USDT-SWAP,71420.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,269.64999999999935,накажут нетерпеливых (рынок вялый — без импульса)
2026-03-15 07:30:00,BTC-USDT-SWAP,71488.2,НЕТ СДЕЛКИ,СЕРЕДИНА ДИАПАЗОНА (лучшее место для наказания за нетерпение),,,278.5928571428573,"накажут тех, кто торгует середину диапазона"
