timestamp,inst,price,status,reason,direction,level,atr_1h,who_punished
2026-04-11 19:05:00,BTC-USDT-SWAP,73526.9,НЕТ СДЕЛКИ,НЕТ ОТКАЗА (нет хвоста/поглощения на M5),,,258.7285714285702,"накажут тех, кто входит без подтверждения (без отказа)"
2026-04-11 19:45:00,BTC-USDT-SWAP,73626.0,НЕТ СДЕЛКИ,НЕТ ОТКАЗА (нет хвоста/поглощения на M5),,,274.94285714285587,"накажут тех, кто входит без подтверждения (без отказа)"
2026-04-11 20:35:00,BTC-USDT-SWAP,73208.2,НЕТ СДЕЛКИ,НЕТ ОТКАЗА (нет хвоста/поглощения на M5),,,295.0071428571412,"накажут тех, кто входит без подтверждения (без отказа)"
2026-04-11 21:05:00,BTC-USDT-SWAP,73273.9,СДЕЛКА,ЕСТЬ СВИП + ОТКАЗ + РЕТЕСТ (валидный шорт),short,73288.0,293.6714285714271,накажут покупателей
2026-04-11 21:45:00,BTC-USDT-SWAP,73446.1,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,305.02857142857,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-11 22:30:00,BTC-USDT-SWAP,73292.5,НЕТ СДЕЛКИ,НЕТ ОТКАЗА (нет хвоста/поглощения на M5),,,317.4214285714271,"накажут тех, кто входит без подтверждения (без отказа)"
2026-04-11 23:05:00,BTC-USDT-SWAP,73054.0,НЕТ СДЕЛКИ,СЕРЕДИНА ДИАПАЗОНА (лучшее место для наказания за нетерпение),,,320.11428571428405,"накажут тех, кто торгует середину диапазона"
2026-04-11 23:50:00,BTC-USDT-SWAP,72992.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,333.6857142857126,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 02:35:00,BTC-USDT-SWAP,71853.0,ЖДЁМ СВИП,НЕТ СНЯТИЯ ЛИКВИДНОСТИ (не вынесли выше уровня),short,72333.7,496.3142857142853,"накажут тех, кто входит ДО снятия ликвидности"
2026-04-12 05:10:00,BTC-USDT-SWAP,71519.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,485.98571428571347,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 06:45:00,BTC-USDT-SWAP,71619.7,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,480.70714285714246,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 08:00:00,BTC-USDT-SWAP,71643.5,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,426.82142857142753,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 09:05:00,BTC-USDT-SWAP,71528.4,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,418.94285714285695,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 10:00:00,BTC-USDT-SWAP,71492.4,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,390.39285714285717,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 10:55:00,BTC-USDT-SWAP,71425.0,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,411.91428571428594,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 11:40:00,BTC-USDT-SWAP,71458.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,395.30714285714305,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 12:00:00,BTC-USDT-SWAP,71382.8,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,377.87142857142834,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 13:35:00,BTC-USDT-SWAP,71043.0,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,387.1857142857137,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 14:25:00,BTC-USDT-SWAP,71006.9,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,388.91428571428486,накажут нетерпеливых (рынок вялый — без импульса)
2026-04-12 15:05:00,BTC-USDT-SWAP,70752.7,НЕТ СДЕЛКИ,НЕТ ОТКАЗА (нет хвоста/поглощения на M5),,,276.16428571428486,"накажут тех, кто входит без подтверждения (без отказа)"
2026-04-12 15:50:00,BTC-USDT-SWAP,70856.5,ЖДЁМ СВИП,НЕТ СНЯТИЯ ЛИКВИДНОСТИ (не вынесли выше уровня),short,71500.0,292.23571428571347,"накажут тех, кто входит ДО снятия ликвидности"
