pattern,level_price,timestamp
ложный пробой (ЛП),73288.0,2026-04-11 20:00:00
ложный пробой (ЛП),73452.3,2026-04-11 20:00:00
ложный пробой (ЛП),73748.5,2026-04-11 20:00:00
ложный пробой (ЛП),73288.0,2026-04-11 21:00:00
ложный пробой (ЛП),73452.3,2026-04-11 21:00:00
пробой вверх,73288.0,2026-04-11 21:00:00
ложный пробой (ЛП),73452.3,2026-04-11 21:00:00
ложный пробой (ЛП),73452.3,2026-04-11 22:00:00
ложный пробой (ЛП),73146.1,2026-04-11 23:00:00
ложный пробой (ЛП),73288.0,2026-04-11 23:00:00
ложный пробой (ЛП),73452.3,2026-04-11 23:00:00
ложный пробой (ЛП),73146.1,2026-04-11 23:00:00
ложный пробой (ЛП),73288.0,2026-04-11 23:00:00
ложный пробой (ЛП),73452.3,2026-04-11 23:00:00
ложный пробой (ЛП),72773.9,2026-04-12 02:00:00
ложный пробой (ЛП),72876.5,2026-04-12 02:00:00
ложный пробой (ЛП),72333.7,2026-04-12 02:00:00
ложный пробой (ЛП),72379.3,2026-04-12 02:00:00
ложный пробой (ЛП),72518.3,2026-04-12 02:00:00
ложный пробой (ЛП),72676.0,2026-04-12 02:00:00
пробой вверх,71500.0,2026-04-12 05:00:00
ложный пробой (ЛП),71500.0,2026-04-12 10:00:00
ложный пробой (ЛП),71500.0,2026-04-12 10:00:00
ложный пробой (ЛП),71500.0,2026-04-12 11:00:00
ложный пробой (ЛП),71500.0,2026-04-12 12:00:00
