pattern,level_price,timestamp
false_breakout,92221.0,2025-12-04 18:00:00
false_breakout,92299.4,2025-12-04 18:00:00
false_breakout,92476.1,2025-12-04 18:00:00
false_breakout,91800.0,2025-12-04 18:00:00
false_breakout,92221.0,2025-12-04 18:00:00
false_breakout,92299.4,2025-12-04 18:00:00
false_breakout,92476.1,2025-12-04 18:00:00
false_breakout,91800.0,2025-12-04 18:00:00
false_breakout,92221.0,2025-12-04 18:00:00
false_breakout,92299.4,2025-12-04 18:00:00
false_breakout,92476.1,2025-12-04 18:00:00
false_breakout,91800.0,2025-12-04 18:00:00
bounce,90870.6,2025-12-04 19:00:00
false_breakout,91999.9,2025-12-04 19:00:00
false_breakout,92221.0,2025-12-04 19:00:00
false_breakout,92299.4,2025-12-04 19:00:00
false_breakout,92476.1,2025-12-04 19:00:00
bounce,90870.6,2025-12-04 19:00:00
false_breakout,91999.9,2025-12-04 19:00:00
false_breakout,92221.0,2025-12-04 19:00:00
false_breakout,92299.4,2025-12-04 19:00:00
false_breakout,92476.1,2025-12-04 19:00:00
false_breakout,91158.0,2025-12-04 20:00:00
breakout,91999.9,2025-12-04 20:00:00
breakout,92221.0,2025-12-04 20:00:00
breakout,92299.4,2025-12-04 20:00:00
false_breakout,91800.0,2025-12-04 20:00:00
false_breakout,91754.5,2025-12-04 20:00:00
bounce,91754.5,2025-12-04 20:00:00
false_breakout,91158.0,2025-12-04 20:00:00
breakout,91999.9,2025-12-04 20:00:00
breakout,92221.0,2025-12-04 20:00:00
breakout,92299.4,2025-12-04 20:00:00
false_breakout,91800.0,2025-12-04 20:00:00
false_breakout,91754.5,2025-12-04 20:00:00
bounce,91754.5,2025-12-04 20:00:00
false_breakout,91158.0,2025-12-04 20:00:00
breakout,91999.9,2025-12-04 20:00:00
breakout,92221.0,2025-12-04 20:00:00
breakout,92299.4,2025-12-04 20:00:00
false_breakout,91800.0,2025-12-04 20:00:00
false_breakout,91754.5,2025-12-04 20:00:00
bounce,91754.5,2025-12-04 20:00:00
false_breakout,92221.0,2025-12-04 21:00:00
false_breakout,92299.4,2025-12-04 21:00:00
false_breakout,92476.1,2025-12-04 21:00:00
false_breakout,91800.0,2025-12-04 21:00:00
false_breakout,91754.5,2025-12-04 21:00:00
false_breakout,92221.0,2025-12-04 21:00:00
false_breakout,92299.4,2025-12-04 21:00:00
false_breakout,92476.1,2025-12-04 21:00:00
false_breakout,91800.0,2025-12-04 21:00:00
false_breakout,91754.5,2025-12-04 21:00:00
false_breakout,92221.0,2025-12-04 21:00:00
false_breakout,92299.4,2025-12-04 21:00:00
false_breakout,92476.1,2025-12-04 21:00:00
false_breakout,91800.0,2025-12-04 21:00:00
false_breakout,91754.5,2025-12-04 21:00:00
breakout,92221.0,2025-12-04 22:00:00
breakout,92299.4,2025-12-04 22:00:00
false_breakout,92476.1,2025-12-04 22:00:00
breakout,92221.0,2025-12-04 22:00:00
breakout,92299.4,2025-12-04 22:00:00
false_breakout,92476.1,2025-12-04 22:00:00
breakout,92221.0,2025-12-04 22:00:00
breakout,92299.4,2025-12-04 22:00:00
false_breakout,92476.1,2025-12-04 22:00:00
breakout,92221.0,2025-12-05
false_breakout,92299.4,2025-12-05
breakout,92476.1,2025-12-05 02:00:00
breakout,92476.1,2025-12-05 02:00:00
false_breakout,92221.0,2025-12-05 03:00:00
false_breakout,92299.4,2025-12-05 03:00:00
false_breakout,92476.1,2025-12-05 03:00:00
false_breakout,92221.0,2025-12-05 03:00:00
false_breakout,92299.4,2025-12-05 03:00:00
false_breakout,92476.1,2025-12-05 03:00:00
false_breakout,92221.0,2025-12-05 04:00:00
false_breakout,92299.4,2025-12-05 04:00:00
false_breakout,92476.1,2025-12-05 04:00:00
bounce,91800.0,2025-12-05 04:00:00
bounce,91754.5,2025-12-05 04:00:00
false_breakout,92221.0,2025-12-05 04:00:00
false_breakout,92299.4,2025-12-05 04:00:00
false_breakout,92476.1,2025-12-05 04:00:00
bounce,91800.0,2025-12-05 04:00:00
bounce,91754.5,2025-12-05 04:00:00
false_breakout,92221.0,2025-12-05 04:00:00
false_breakout,92299.4,2025-12-05 04:00:00
false_breakout,92476.1,2025-12-05 04:00:00
bounce,91800.0,2025-12-05 04:00:00
bounce,91754.5,2025-12-05 04:00:00
false_breakout,91999.9,2025-12-05 05:00:00
false_breakout,92221.0,2025-12-05 05:00:00
false_breakout,92299.4,2025-12-05 05:00:00
false_breakout,91999.9,2025-12-05 05:00:00
false_breakout,92221.0,2025-12-05 05:00:00
false_breakout,92299.4,2025-12-05 05:00:00
breakout,91999.9,2025-12-05 06:00:00
breakout,92221.0,2025-12-05 06:00:00
breakout,91999.9,2025-12-05 06:00:00
breakout,92221.0,2025-12-05 06:00:00
breakout,91999.9,2025-12-05 06:00:00
breakout,92221.0,2025-12-05 06:00:00
false_breakout,92221.0,2025-12-05 08:00:00
false_breakout,92299.4,2025-12-05 08:00:00
false_breakout,92476.1,2025-12-05 08:00:00
false_breakout,92221.0,2025-12-05 08:00:00
false_breakout,92299.4,2025-12-05 08:00:00
false_breakout,92476.1,2025-12-05 08:00:00
false_breakout,92221.0,2025-12-05 08:00:00
false_breakout,92299.4,2025-12-05 08:00:00
false_breakout,92476.1,2025-12-05 08:00:00
false_breakout,91194.9,2025-12-05 09:00:00
false_breakout,91297.4,2025-12-05 09:00:00
false_breakout,91999.9,2025-12-05 09:00:00
false_breakout,92221.0,2025-12-05 09:00:00
false_breakout,91194.9,2025-12-05 09:00:00
false_breakout,91297.4,2025-12-05 09:00:00
false_breakout,91999.9,2025-12-05 09:00:00
false_breakout,92221.0,2025-12-05 09:00:00
breakout,91194.9,2025-12-05 10:00:00
false_breakout,91297.4,2025-12-05 10:00:00
false_breakout,91999.9,2025-12-05 10:00:00
breakout,91194.9,2025-12-05 10:00:00
false_breakout,91297.4,2025-12-05 10:00:00
