pattern,level_price,timestamp
ложный пробой (ЛП),64407.5,2026-06-17 20:00:00
ложный пробой (ЛП),64378.8,2026-06-17 20:00:00
ложный пробой (ЛП),64312.4,2026-06-17 20:00:00
ложный пробой (ЛП),64315.8,2026-06-17 20:00:00
ложный пробой (ЛП),64745.0,2026-06-17 20:00:00
ложный пробой (ЛП),64407.5,2026-06-17 22:00:00
ложный пробой (ЛП),64378.8,2026-06-17 22:00:00
пробой вверх,64312.4,2026-06-17 22:00:00
пробой вверх,64315.8,2026-06-17 22:00:00
ложный пробой (ЛП),64514.6,2026-06-18
пробой вверх,63900.0,2026-06-18 05:00:00
ложный пробой (ЛП),63950.0,2026-06-18 05:00:00
ложный пробой (ЛП),63991.7,2026-06-18 05:00:00
ложный пробой (ЛП),64188.0,2026-06-18 05:00:00
ложный пробой (ЛП),64217.3,2026-06-18 05:00:00
ложный пробой (ЛП),63822.0,2026-06-18 05:00:00
ложный пробой (ЛП),63880.0,2026-06-18 05:00:00
ложный пробой (ЛП),64378.8,2026-06-18 09:00:00
ложный пробой (ЛП),64312.4,2026-06-18 09:00:00
ложный пробой (ЛП),64315.8,2026-06-18 09:00:00
пробой вверх,64074.7,2026-06-18 12:00:00
пробой вверх,64202.4,2026-06-18 12:00:00
пробой вверх,63950.0,2026-06-18 12:00:00
пробой вверх,63991.7,2026-06-18 12:00:00
пробой вверх,64188.0,2026-06-18 12:00:00
пробой вверх,64217.3,2026-06-18 12:00:00
ложный пробой (ЛП),64007.0,2026-06-18 12:00:00
ложный пробой (ЛП),63880.0,2026-06-18 12:00:00
ложный пробой (ЛП),63569.3,2026-06-18 16:00:00
ложный пробой (ЛП),62380.0,2026-06-18 16:00:00
пробой вверх,62464.6,2026-06-18 16:00:00
ложный пробой (ЛП),62840.4,2026-06-18 16:00:00
ложный пробой (ЛП),62998.9,2026-06-18 16:00:00
ложный пробой (ЛП),63041.4,2026-06-18 16:00:00
ложный пробой (ЛП),63187.7,2026-06-18 16:00:00
ложный пробой (ЛП),63239.1,2026-06-18 16:00:00
ложный пробой (ЛП),63670.0,2026-06-18 16:00:00
ложный пробой (ЛП),63773.3,2026-06-18 16:00:00
