timestamp,inst,price,status,reason,direction,level,atr_1h,who_punished
2026-07-17 19:45:00,BTC-USDT-SWAP,64121.3,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,385.27142857142877,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-17 20:55:00,BTC-USDT-SWAP,64144.5,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,377.971428571429,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-17 21:50:00,BTC-USDT-SWAP,64072.7,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,378.1285714285722,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-17 22:50:00,BTC-USDT-SWAP,63966.8,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,372.8000000000008,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-17 23:50:00,BTC-USDT-SWAP,63939.2,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,367.1714285714297,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-18 02:25:00,BTC-USDT-SWAP,63969.3,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,334.70000000000124,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-18 05:10:00,BTC-USDT-SWAP,63906.1,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,229.53571428571533,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-18 07:05:00,BTC-USDT-SWAP,63951.6,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,163.0214285714293,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-18 08:55:00,BTC-USDT-SWAP,63959.3,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,133.45000000000022,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-18 10:25:00,BTC-USDT-SWAP,63978.2,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,103.00714285714328,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-18 11:30:00,BTC-USDT-SWAP,63993.0,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,92.90714285714317,накажут нетерпеливых (рынок вялый — без импульса)
2026-07-18 12:30:00,BTC-USDT-SWAP,64097.3,НЕТ СДЕЛКИ,СЕРЕДИНА ДИАПАЗОНА (лучшее место для наказания за нетерпение),,,92.3214285714291,"накажут тех, кто торгует середину диапазона"
