type,price,timestamp
support,63064.8,2026-07-07 11:00:00
resistance,63852.2,2026-07-07 12:00:00
support,62944.3,2026-07-07 13:00:00
support,62638.6,2026-07-07 14:00:00
resistance,64089.9,2026-07-07 15:00:00
resistance,64227.0,2026-07-07 16:00:00
support,62500.0,2026-07-08 02:00:00
support,62432.6,2026-07-08 06:00:00
support,61810.9,2026-07-08 08:00:00
support,61705.8,2026-07-08 09:00:00
support,61600.1,2026-07-08 13:00:00
support,61514.7,2026-07-08 15:00:00
resistance,62955.4,2026-07-09 06:00:00
resistance,63278.9,2026-07-09 07:00:00
resistance,63475.5,2026-07-09 18:00:00
resistance,63930.0,2026-07-10 01:00:00
resistance,64035.0,2026-07-10 02:00:00
resistance,64156.7,2026-07-10 04:00:00
resistance,64176.8,2026-07-10 05:00:00
resistance,64387.9,2026-07-10 08:00:00
resistance,64467.3,2026-07-10 09:00:00
resistance,64482.3,2026-07-10 10:00:00
resistance,64587.0,2026-07-10 12:00:00
resistance,64675.0,2026-07-10 13:00:00
resistance,64484.8,2026-07-11 14:00:00
support,63780.1,2026-07-11 23:00:00
support,63666.0,2026-07-12 00:00:00
support,63605.5,2026-07-12 06:00:00
resistance,64398.0,2026-07-13 00:00:00
support,63528.1,2026-07-13 00:00:00
support,63357.4,2026-07-13 01:00:00
support,63202.9,2026-07-13 02:00:00
support,62700.6,2026-07-13 03:00:00
support,62565.4,2026-07-13 04:00:00
support,62447.0,2026-07-13 05:00:00
support,62140.0,2026-07-13 13:00:00
support,62065.9,2026-07-13 14:00:00
support,61866.1,2026-07-13 17:00:00
support,61800.5,2026-07-13 18:00:00
resistance,62898.2,2026-07-14 11:00:00
resistance,63980.1,2026-07-14 12:00:00
resistance,64187.0,2026-07-14 13:00:00
resistance,64375.2,2026-07-14 14:00:00
resistance,65100.0,2026-07-14 15:00:00
resistance,65265.0,2026-07-15 06:00:00
resistance,65553.2,2026-07-15 13:00:00
resistance,65588.0,2026-07-15 15:00:00
support,64366.4,2026-07-16 01:00:00
support,64050.0,2026-07-16 07:00:00
support,63853.0,2026-07-16 08:00:00
support,63826.7,2026-07-16 12:00:00
support,63716.2,2026-07-16 23:00:00
support,63577.0,2026-07-17 00:00:00
support,63443.8,2026-07-17 01:00:00
support,63358.1,2026-07-17 02:00:00
support,63270.0,2026-07-17 04:00:00
support,62777.0,2026-07-17 05:00:00
support,62650.5,2026-07-17 06:00:00
support,62600.0,2026-07-17 08:00:00
support,62510.0,2026-07-17 13:00:00
resistance,64358.8,2026-07-17 18:00:00
