pattern,level_price,timestamp
пробой вверх,79200.0,2026-09-07 19:00:00
пробой вверх,79238.9,2026-09-07 19:00:00
ложный пробой (ЛП),79135.0,2026-09-07 19:00:00
ложный пробой (ЛП),79119.6,2026-09-07 19:00:00
ложный пробой (ЛП),78819.8,2026-09-07 22:00:00
ложный пробой (ЛП),78935.3,2026-09-07 22:00:00
ложный пробой (ЛП),78855.1,2026-09-07 22:00:00
ложный пробой (ЛП),78999.0,2026-09-07 22:00:00
ложный пробой (ЛП),79200.0,2026-09-07 22:00:00
ложный пробой (ЛП),79238.9,2026-09-07 22:00:00
ложный пробой (ЛП),78952.0,2026-09-07 22:00:00
пробой вниз,78910.3,2026-09-07 22:00:00
пробой вниз,79119.6,2026-09-07 22:00:00
пробой вниз,78920.0,2026-09-07 22:00:00
ложный пробой (ЛП),79135.0,2026-09-08
ложный пробой (ЛП),78910.3,2026-09-08
ложный пробой (ЛП),79119.6,2026-09-08
ложный пробой (ЛП),78920.0,2026-09-08
ложный пробой (ЛП),78819.8,2026-09-08 05:00:00
ложный пробой (ЛП),78855.1,2026-09-08 05:00:00
пробой вверх,78756.9,2026-09-08 05:00:00
ложный пробой (ЛП),78610.6,2026-09-08 09:00:00
ложный пробой (ЛП),78619.6,2026-09-08 09:00:00
ложный пробой (ЛП),78511.8,2026-09-08 09:00:00
пробой вверх,78125.0,2026-09-08 14:00:00
пробой вверх,78239.8,2026-09-08 14:00:00
ложный пробой (ЛП),78299.0,2026-09-08 14:00:00
ложный пробой (ЛП),78299.0,2026-09-08 14:00:00
ложный пробой (ЛП),77720.6,2026-09-08 14:00:00
ложный пробой (ЛП),77712.7,2026-09-08 14:00:00
пробой вверх,78149.9,2026-09-08 14:00:00
ложный пробой (ЛП),78217.8,2026-09-08 14:00:00
ложный пробой (ЛП),78123.2,2026-09-08 14:00:00
ложный пробой (ЛП),78819.8,2026-09-08 18:00:00
ложный пробой (ЛП),78855.1,2026-09-08 18:00:00
ложный пробой (ЛП),78756.9,2026-09-08 18:00:00
ложный пробой (ЛП),78511.8,2026-09-08 18:00:00
