timestamp,inst,price,type,level,comment,atr_1h
2026-09-08 05:15:00,BTC-USDT-SWAP,78807.5,ТОЧКА ВНИМАНИЯ,78819.8,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",284.89999999999935
2026-09-08 14:15:00,BTC-USDT-SWAP,78288.0,ТОЧКА ВНИМАНИЯ,78299.0,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",405.18571428571573
