timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm,high_low,high_close,low_close,tr,atr
2025-12-22 15:00:00,90133.5,90460.5,89195.0,89733.9,609.42645911,54616727.493859012,54616727.493859012,1,1265.5,,,1265.5,1265.5
2025-12-22 16:00:00,89733.9,90118.0,89524.0,89554.9,346.29631025,31111954.06169744,31111954.06169744,1,594.0,384.1000000000058,209.89999999999418,594.0,929.75
2025-12-22 17:00:00,89554.9,89575.2,89083.3,89314.1,228.82856551,20434314.060253925,20434314.060253925,1,491.8999999999942,20.30000000000291,471.59999999999127,491.8999999999942,783.799999999998
2025-12-22 18:00:00,89312.0,89526.0,89143.1,89148.1,129.44463232,11568229.289817989,11568229.289817989,1,382.8999999999942,211.89999999999418,171.0,382.8999999999942,683.5749999999971
2025-12-22 19:00:00,89148.0,89150.1,87964.0,88059.1,291.79039684,25837701.822280009,25837701.822280009,1,1186.1000000000058,2.0,1184.1000000000058,1186.1000000000058,784.0799999999988
2025-12-22 20:00:00,88059.0,88487.9,87923.5,88357.0,202.73747903,17875766.666107106,17875766.666107106,1,564.3999999999942,428.79999999998836,135.60000000000582,564.3999999999942,747.4666666666648
2025-12-22 21:00:00,88357.0,88618.9,88228.0,88286.0,73.85845389,6530155.953767038,6530155.953767038,1,390.8999999999942,261.8999999999942,129.0,390.8999999999942,696.528571428569
2025-12-22 22:00:00,88283.5,88828.6,88159.5,88667.2,114.31297865,10108168.968248192,10108168.968248192,1,669.1000000000058,542.6000000000058,126.5,669.1000000000058,693.0999999999985
2025-12-22 23:00:00,88667.2,88700.0,88433.5,88621.2,75.26016899,6665557.777015712,6665557.777015712,1,266.5,32.80000000000291,233.6999999999971,266.5,645.6999999999987
2025-12-23 00:00:00,88621.3,88938.2,88507.9,88774.2,124.82760329,11070185.994294053,11070185.994294053,1,430.3000000000029,317.0,113.30000000000291,430.3000000000029,624.1599999999992
2025-12-23 01:00:00,88774.3,88889.6,88430.9,88518.0,94.17095207,8346185.226692033,8346185.226692033,1,458.70000000001164,115.40000000000873,343.3000000000029,458.70000000001164,609.118181818182
2025-12-23 02:00:00,88518.0,88754.3,88123.5,88205.0,213.67956261,18892207.443749055,18892207.443749055,1,630.8000000000029,236.3000000000029,394.5,630.8000000000029,610.9250000000005
2025-12-23 03:00:00,88206.4,88352.1,87796.4,88169.5,332.54826563,29300101.892132899,29300101.892132899,1,555.7000000000116,147.10000000000582,408.6000000000058,555.7000000000116,606.6769230769244
2025-12-23 04:00:00,88169.5,88372.0,87925.4,87925.9,79.66170456,7021779.613129288,7021779.613129288,1,446.6000000000058,202.5,244.10000000000582,446.6000000000058,595.2428571428588
2025-12-23 05:00:00,87925.9,88023.6,87616.1,87763.2,185.88684436,16319058.479467142,16319058.479467142,1,407.5,97.70000000001164,309.79999999998836,407.5,533.9571428571445
2025-12-23 06:00:00,87763.3,87783.0,87047.8,87407.0,373.02047273,32588433.269399062,32588433.269399062,1,735.1999999999971,19.80000000000291,715.3999999999942,735.1999999999971,544.0428571428586
2025-12-23 07:00:00,87407.1,87701.9,87380.0,87579.2,262.32321742,22962715.39800995,22962715.39800995,1,321.8999999999942,294.8999999999942,27.0,321.8999999999942,531.9000000000015
2025-12-23 08:00:00,87579.2,87710.0,87433.6,87477.9,495.46622395,43404236.422546209,43404236.422546209,1,276.3999999999942,130.8000000000029,145.59999999999127,276.3999999999942,524.2928571428586
2025-12-23 09:00:00,87477.9,87622.0,87301.1,87537.6,128.18136943,11215480.591354615,11215480.591354615,1,320.8999999999942,144.10000000000582,176.79999999998836,320.8999999999942,462.49285714285776
2025-12-23 10:00:00,87537.6,87657.9,87512.2,87613.0,66.57811447,5831542.965524588,5831542.965524588,1,145.6999999999971,120.29999999998836,25.40000000000873,145.6999999999971,432.58571428571514
2025-12-23 11:00:00,87612.9,87884.6,87570.9,87852.1,134.006848,11759597.100004029,11759597.100004029,1,313.70000000001164,271.6000000000058,42.10000000000582,313.70000000001164,427.07142857143066
2025-12-23 12:00:00,87852.0,87950.0,87583.0,87787.3,158.33604416,13900447.723132193,13900447.723132193,1,367.0,97.89999999999418,269.1000000000058,367.0,405.4928571428588
2025-12-23 13:00:00,87787.2,87900.0,87413.0,87612.4,229.12147212,20078036.120432994,20078036.120432994,1,487.0,112.69999999999709,374.3000000000029,487.0,421.2428571428588
2025-12-23 14:00:00,87612.4,87823.4,86578.9,86867.5,582.52274908,50831131.823972884,50831131.823972884,1,1244.5,211.0,1033.5,1244.5,479.40000000000146
2025-12-23 15:00:00,86867.5,87544.0,86716.5,87444.9,347.75867871,30326468.902697396,30326468.902697396,1,827.5,676.5,151.0,827.5,505.74285714285776
2025-12-23 16:00:00,87444.9,88185.0,87333.0,87999.0,373.69986132,32836358.401232989,32836358.401232989,1,852.0,740.1000000000058,111.89999999999418,852.0,521.5428571428575
2025-12-23 17:00:00,87998.9,88273.0,87167.0,87176.0,249.21751144,21878473.646235277,21878473.646235277,1,1106.0,274.0,832.0,1106.0,560.8499999999996
2025-12-23 18:00:00,87176.1,88173.3,87165.9,87969.5,256.90615032,22551675.524033139,22551675.524033139,1,1007.4000000000087,997.3000000000029,10.10000000000582,1007.4000000000087,600.9071428571426
2025-12-23 19:00:00,87969.6,88038.9,87644.1,87751.9,148.67413607,13059229.031990148,13059229.031990148,1,394.79999999998836,69.39999999999418,325.3999999999942,394.79999999998836,599.999999999999
2025-12-23 20:00:00,87751.9,88364.9,87524.0,87677.0,177.66542433,15617460.047688256,15617460.047688256,1,840.8999999999942,613.0,227.89999999999418,840.8999999999942,607.5499999999987
2025-12-23 21:00:00,87681.5,87850.0,87533.0,87709.3,80.03798346,7019436.039978248,7019436.039978248,1,317.0,173.0,144.0,317.0,607.1999999999991
