timestamp,inst,price,status,reason,direction,level,atr_1h,who_punished
2026-09-13 21:20:00,BTC-USDT-SWAP,77386.0,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,246.24999999999895,накажут нетерпеливых (рынок вялый — без импульса)
2026-09-13 23:20:00,BTC-USDT-SWAP,76603.8,НЕТ СДЕЛКИ,НЕТ ИМПУЛЬСА (рынок вялый/нет расширения диапазона),,,248.81428571428322,накажут нетерпеливых (рынок вялый — без импульса)
2026-09-14 01:20:00,BTC-USDT-SWAP,76735.0,НЕТ СДЕЛКИ,СЕРЕДИНА ДИАПАЗОНА (лучшее место для наказания за нетерпение),,,287.2785714285689,"накажут тех, кто торгует середину диапазона"
2026-09-14 06:45:00,BTC-USDT-SWAP,77699.2,СДЕЛКА,ЕСТЬ СВИП + ОТКАЗ + РЕТЕСТ (валидный лонг),long,77640.6,350.1357142857128,накажут продавцов
2026-09-14 13:40:00,BTC-USDT-SWAP,77886.3,НЕТ СДЕЛКИ,НЕТ ОТКАЗА (нет хвоста/поглощения на M5),,,471.87857142857166,"накажут тех, кто входит без подтверждения (без отказа)"
