pattern,level_price,timestamp
ложный пробой (ЛП),64379.8,2026-08-17 19:00:00
ложный пробой (ЛП),64474.0,2026-08-17 19:00:00
ложный пробой (ЛП),64466.0,2026-08-17 19:00:00
ложный пробой (ЛП),64400.0,2026-08-17 19:00:00
ложный пробой (ЛП),64379.8,2026-08-17 19:00:00
ложный пробой (ЛП),64474.0,2026-08-17 19:00:00
ложный пробой (ЛП),64466.0,2026-08-17 19:00:00
ложный пробой (ЛП),64400.0,2026-08-17 19:00:00
ложный пробой (ЛП),64379.8,2026-08-17 20:00:00
ложный пробой (ЛП),64379.8,2026-08-17 20:00:00
ложный пробой (ЛП),64379.8,2026-08-17 21:00:00
ложный пробой (ЛП),64400.0,2026-08-17 21:00:00
ложный пробой (ЛП),64379.8,2026-08-17 21:00:00
ложный пробой (ЛП),64400.0,2026-08-17 21:00:00
ложный пробой (ЛП),64379.8,2026-08-17 22:00:00
ложный пробой (ЛП),64400.0,2026-08-17 22:00:00
ложный пробой (ЛП),64379.8,2026-08-17 22:00:00
ложный пробой (ЛП),64400.0,2026-08-17 22:00:00
ложный пробой (ЛП),64379.8,2026-08-17 23:00:00
пробой вверх,64379.8,2026-08-17 23:00:00
пробой вверх,64400.0,2026-08-17 23:00:00
ложный пробой (ЛП),64485.0,2026-08-17 23:00:00
ложный пробой (ЛП),64500.0,2026-08-17 23:00:00
пробой вверх,64379.8,2026-08-17 23:00:00
пробой вверх,64474.0,2026-08-17 23:00:00
пробой вверх,64466.0,2026-08-17 23:00:00
пробой вверх,64400.0,2026-08-17 23:00:00
ложный пробой (ЛП),64379.8,2026-08-18 01:00:00
ложный пробой (ЛП),64474.0,2026-08-18 01:00:00
ложный пробой (ЛП),64466.0,2026-08-18 01:00:00
ложный пробой (ЛП),64400.0,2026-08-18 01:00:00
пробой вниз,64162.9,2026-08-18 02:00:00
ложный пробой (ЛП),64193.1,2026-08-18 02:00:00
ложный пробой (ЛП),64215.6,2026-08-18 02:00:00
ложный пробой (ЛП),64200.0,2026-08-18 02:00:00
ложный пробой (ЛП),64193.1,2026-08-18 03:00:00
ложный пробой (ЛП),64215.6,2026-08-18 03:00:00
ложный пробой (ЛП),64200.0,2026-08-18 03:00:00
ложный пробой (ЛП),64162.9,2026-08-18 04:00:00
ложный пробой (ЛП),64162.9,2026-08-18 05:00:00
ложный пробой (ЛП),64193.1,2026-08-18 05:00:00
ложный пробой (ЛП),64215.6,2026-08-18 05:00:00
ложный пробой (ЛП),64200.0,2026-08-18 05:00:00
