type,price,timestamp
support,112776.0,2025-09-30 16:00:00
resistance,113692.3,2025-09-30 18:00:00
resistance,114542.6,2025-09-30 19:00:00
resistance,114702.3,2025-09-30 20:00:00
resistance,114744.9,2025-09-30 21:00:00
resistance,116614.0,2025-10-01 08:00:00
resistance,116797.9,2025-10-01 11:00:00
resistance,116905.3,2025-10-01 12:00:00
resistance,117447.8,2025-10-01 14:00:00
resistance,117676.6,2025-10-01 15:00:00
resistance,118232.3,2025-10-01 16:00:00
resistance,118681.9,2025-10-01 23:00:00
resistance,119499.9,2025-10-02 00:00:00
resistance,119800.0,2025-10-02 13:00:00
resistance,119849.6,2025-10-02 14:00:00
resistance,119957.7,2025-10-02 15:00:00
resistance,120365.3,2025-10-02 16:00:00
resistance,120727.8,2025-10-02 18:00:00
resistance,121076.1,2025-10-02 19:00:00
resistance,122420.1,2025-10-03 15:00:00
resistance,123944.7,2025-10-03 16:00:00
support,121727.0,2025-10-04 15:00:00
support,121583.8,2025-10-04 16:00:00
support,112776.0,2025-09-30 16:00:00
resistance,113692.3,2025-09-30 18:00:00
resistance,114542.6,2025-09-30 19:00:00
resistance,114702.3,2025-09-30 20:00:00
resistance,114744.9,2025-09-30 21:00:00
resistance,116614.0,2025-10-01 08:00:00
resistance,116797.9,2025-10-01 11:00:00
resistance,116905.3,2025-10-01 12:00:00
resistance,117447.8,2025-10-01 14:00:00
resistance,117676.6,2025-10-01 15:00:00
resistance,118232.3,2025-10-01 16:00:00
resistance,118681.9,2025-10-01 23:00:00
resistance,119499.9,2025-10-02 00:00:00
resistance,119800.0,2025-10-02 13:00:00
resistance,119849.6,2025-10-02 14:00:00
resistance,119957.7,2025-10-02 15:00:00
resistance,120365.3,2025-10-02 16:00:00
resistance,120727.8,2025-10-02 18:00:00
resistance,121076.1,2025-10-02 19:00:00
resistance,122420.1,2025-10-03 15:00:00
resistance,123944.7,2025-10-03 16:00:00
support,121727.0,2025-10-04 15:00:00
support,121583.8,2025-10-04 16:00:00
support,112776.0,2025-09-30 16:00:00
resistance,113692.3,2025-09-30 18:00:00
resistance,114542.6,2025-09-30 19:00:00
resistance,114702.3,2025-09-30 20:00:00
resistance,114744.9,2025-09-30 21:00:00
resistance,116614.0,2025-10-01 08:00:00
resistance,116797.9,2025-10-01 11:00:00
resistance,116905.3,2025-10-01 12:00:00
resistance,117447.8,2025-10-01 14:00:00
resistance,117676.6,2025-10-01 15:00:00
resistance,118232.3,2025-10-01 16:00:00
resistance,118681.9,2025-10-01 23:00:00
resistance,119499.9,2025-10-02 00:00:00
resistance,119800.0,2025-10-02 13:00:00
resistance,119849.6,2025-10-02 14:00:00
resistance,119957.7,2025-10-02 15:00:00
resistance,120365.3,2025-10-02 16:00:00
resistance,120727.8,2025-10-02 18:00:00
resistance,121076.1,2025-10-02 19:00:00
resistance,122420.1,2025-10-03 15:00:00
resistance,123944.7,2025-10-03 16:00:00
support,121727.0,2025-10-04 15:00:00
support,121583.8,2025-10-04 16:00:00
support,112776.0,2025-09-30 16:00:00
resistance,113692.3,2025-09-30 18:00:00
resistance,114542.6,2025-09-30 19:00:00
resistance,114702.3,2025-09-30 20:00:00
resistance,114744.9,2025-09-30 21:00:00
resistance,116614.0,2025-10-01 08:00:00
resistance,116797.9,2025-10-01 11:00:00
resistance,116905.3,2025-10-01 12:00:00
resistance,117447.8,2025-10-01 14:00:00
resistance,117676.6,2025-10-01 15:00:00
resistance,118232.3,2025-10-01 16:00:00
resistance,118681.9,2025-10-01 23:00:00
resistance,119499.9,2025-10-02 00:00:00
resistance,119800.0,2025-10-02 13:00:00
resistance,119849.6,2025-10-02 14:00:00
resistance,119957.7,2025-10-02 15:00:00
resistance,120365.3,2025-10-02 16:00:00
resistance,120727.8,2025-10-02 18:00:00
resistance,121076.1,2025-10-02 19:00:00
resistance,122420.1,2025-10-03 15:00:00
resistance,123944.7,2025-10-03 16:00:00
support,121727.0,2025-10-04 15:00:00
support,121583.8,2025-10-04 16:00:00
resistance,113499.9,2025-09-30 17:00:00
resistance,113692.3,2025-09-30 18:00:00
resistance,114542.6,2025-09-30 19:00:00
resistance,114702.3,2025-09-30 20:00:00
