pattern,level_price,timestamp
ложный пробой (ЛП),81309.9,2026-05-10 19:00:00
ложный пробой (ЛП),81435.4,2026-05-10 19:00:00
ложный пробой (ЛП),81435.4,2026-05-10 20:00:00
пробой вверх,80746.5,2026-05-10 21:00:00
ложный пробой (ЛП),80888.0,2026-05-10 21:00:00
ложный пробой (ЛП),81076.5,2026-05-10 21:00:00
ложный пробой (ЛП),81309.9,2026-05-10 21:00:00
ложный пробой (ЛП),80786.1,2026-05-10 21:00:00
ложный пробой (ЛП),80666.1,2026-05-10 21:00:00
ложный пробой (ЛП),80525.5,2026-05-10 21:00:00
пробой вверх,80770.7,2026-05-10 21:00:00
ложный пробой (ЛП),80895.0,2026-05-10 21:00:00
ложный пробой (ЛП),81047.8,2026-05-10 21:00:00
пробой вверх,80746.5,2026-05-10 22:00:00
пробой вверх,80888.0,2026-05-10 22:00:00
ложный пробой (ЛП),80944.6,2026-05-10 22:00:00
ложный пробой (ЛП),80910.0,2026-05-10 22:00:00
ложный пробой (ЛП),80786.1,2026-05-10 22:00:00
ложный пробой (ЛП),80666.1,2026-05-10 22:00:00
ложный пробой (ЛП),80525.5,2026-05-10 22:00:00
пробой вверх,80770.7,2026-05-10 22:00:00
пробой вверх,80895.0,2026-05-10 22:00:00
пробой вверх,82080.8,2026-05-10 23:00:00
ложный пробой (ЛП),80944.6,2026-05-10 23:00:00
ложный пробой (ЛП),80910.0,2026-05-10 23:00:00
ложный пробой (ЛП),80786.1,2026-05-10 23:00:00
ложный пробой (ЛП),80666.1,2026-05-10 23:00:00
пробой вверх,82166.7,2026-05-10 23:00:00
