timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm,high_low,high_close,low_close,tr,atr
2025-06-29 16:00:00,107742.1,108810.4,106683.2,107544.1,8351523,7754.6671,835152300,1,2127.199999999997,,,2127.199999999997,2127.199999999997
2025-06-30 16:00:00,107544.0,107796.0,105600.4,105931.9,8001887,7497.5518,800188700,1,2195.600000000006,251.89999999999418,1943.7000000000116,2195.600000000006,2161.4000000000015
2025-07-01 16:00:00,105932.8,108785.5,105062.0,108760.8,8888590,8304.3567,888859000,1,3723.5,2853.600000000006,869.8999999999942,3723.5,2682.100000000001
2025-07-02 16:00:00,108760.8,110552.7,108510.3,109114.3,13283862,12138.2787,1328386200,1,2042.3999999999942,1791.8999999999942,250.5,2042.3999999999942,2522.1749999999993
2025-07-03 16:00:00,109114.3,109998.3,107479.5,107576.6,8227799,7565.6646,822779900,1,2518.800000000003,884.0,1634.800000000003,2518.800000000003,2521.5
2025-07-04 16:00:00,107576.6,108427.0,107237.5,108046.1,3548715,3289.2157,354871500,1,1189.5,850.3999999999942,339.1000000000058,1189.5,2299.5
2025-07-05 16:00:00,108046.1,109136.0,107796.6,108887.9,2854375,2633.42,285437500,1,1339.3999999999942,1089.8999999999942,249.5,1339.3999999999942,2162.3428571428562
2025-07-06 16:00:00,108888.0,109694.8,107918.1,108263.5,6690929,6149.9001,669092900,1,1776.699999999997,806.9000000000087,969.7999999999884,1776.699999999997,2114.137499999999
2025-07-07 16:00:00,108263.9,109194.7,107356.4,108224.0,7253709,6703.0173,725370900,1,1838.300000000003,931.1999999999971,907.1000000000058,1838.300000000003,2083.488888888888
2025-07-08 16:00:00,108224.0,109763.5,108042.1,109039.3,6356691,5835.7297,635669100,1,1721.3999999999942,1539.5,181.89999999999418,1721.3999999999942,2047.2799999999988
2025-07-09 16:00:00,109039.4,112049.9,109002.1,111394.4,10617212,9567.6092,1061721200,1,3047.7999999999884,3010.5999999999913,37.19999999999709,3047.7999999999884,2138.2363636363616
2025-07-10 16:00:00,111399.9,118958.4,111330.2,116964.1,20496219,17634.7524,2049621900,1,7628.199999999997,7564.0,64.19999999999709,7628.199999999997,2595.7333333333313
2025-07-11 16:00:00,116968.0,118232.5,116668.1,117143.7,6865431,5836.3217,686543100,1,1564.3999999999942,1268.3999999999942,296.0,1564.3999999999942,2516.3999999999974
2025-07-12 16:00:00,117143.7,119500.0,117028.0,118719.7,4652553,3937.1455,465255300,1,2472.0,2356.300000000003,115.69999999999709,2472.0,2513.228571428569
2025-07-13 16:00:00,118719.7,123331.1,118269.1,119948.1,15301404,12639.7187,1530140400,1,5062.0,4611.400000000009,450.59999999999127,5062.0,2722.857142857141
2025-07-14 16:00:00,119948.0,120612.0,115758.8,116451.0,18737820,15913.0764,1873782000,1,4853.199999999997,663.8999999999942,4189.300000000003,4853.199999999997,2912.6857142857116
2025-07-15 16:00:00,116450.0,119888.0,116080.7,119174.1,12781322,10830.0577,1278132200,1,3807.300000000003,3437.0,370.3000000000029,3807.300000000003,2918.671428571426
2025-07-16 16:00:00,119177.9,120176.0,117486.7,118952.0,10844117,9133.8775,1084411700,1,2689.300000000003,1001.8999999999942,1687.4000000000087,2689.300000000003,2964.8785714285696
2025-07-17 16:00:00,118961.9,121070.0,117366.7,117932.1,13535890,11328.9581,1353589000,1,3703.300000000003,2118.0,1585.300000000003,3703.300000000003,3049.485714285712
2025-07-18 16:00:00,117932.0,118590.1,116881.7,118131.8,5575977,4730.5101,557597700,1,1708.4000000000087,658.0,1050.4000000000087,1708.4000000000087,3086.549999999999
2025-07-19 16:00:00,118131.8,118898.8,117300.1,118780.0,3799860,3216.4324,379986000,1,1598.699999999997,767.0,831.6999999999971,1598.699999999997,3105.0714285714275
2025-07-20 16:00:00,118780.0,119766.2,116535.9,118420.3,10233951,8648.9044,1023395100,1,3230.300000000003,986.1999999999971,2244.100000000006,3230.300000000003,3208.899999999999
2025-07-21 16:00:00,118420.2,119711.9,116172.0,119044.9,14221642,12058.9359,1422164200,1,3539.899999999994,1291.5999999999913,2248.300000000003,3539.899999999994,3330.4428571428557
2025-07-22 16:00:00,119045.0,120397.2,117361.6,118663.8,12069862,10142.8234,1206986200,1,3035.5999999999913,1352.300000000003,1683.2999999999884,3035.5999999999913,3424.3142857142843
2025-07-23 16:00:00,118663.8,119572.6,117168.0,119196.0,10339285,8730.8413,1033928500,1,2404.600000000006,908.8000000000029,1495.800000000003,2404.600000000006,3378.371428571428
2025-07-24 16:00:00,119196.0,119496.7,114715.0,115781.7,18613207,16008.7062,1861320700,1,4781.699999999997,300.6999999999971,4481.0,4781.699999999997,3175.0499999999997
2025-07-25 16:00:00,115781.7,118275.0,115512.9,118171.0,5241986,4472.0237,524198600,1,2762.100000000006,2493.300000000003,268.8000000000029,2762.100000000006,3260.600000000001
