pattern,level_price,timestamp
ложный пробой (ЛП),67036.9,2026-04-04 09:00:00
ложный пробой (ЛП),67036.9,2026-04-04 09:00:00
ложный пробой (ЛП),67012.0,2026-04-04 11:00:00
пробой вверх,67142.9,2026-04-04 11:00:00
ложный пробой (ЛП),67012.0,2026-04-04 11:00:00
пробой вверх,67147.3,2026-04-04 12:00:00
пробой вверх,67142.9,2026-04-04 12:00:00
ложный пробой (ЛП),67147.3,2026-04-04 13:00:00
ложный пробой (ЛП),67142.9,2026-04-04 13:00:00
ложный пробой (ЛП),67199.8,2026-04-04 14:00:00
ложный пробой (ЛП),67147.3,2026-04-04 14:00:00
ложный пробой (ЛП),67142.9,2026-04-04 14:00:00
ложный пробой (ЛП),67199.8,2026-04-04 14:00:00
пробой вверх,67294.4,2026-04-04 15:00:00
ложный пробой (ЛП),67012.0,2026-04-04 15:00:00
пробой вверх,67199.8,2026-04-04 15:00:00
пробой вверх,67250.0,2026-04-04 15:00:00
ложный пробой (ЛП),67496.2,2026-04-04 16:00:00
ложный пробой (ЛП),67496.2,2026-04-04 16:00:00
ложный пробой (ЛП),67294.4,2026-04-04 18:00:00
