pattern,level_price,timestamp
ложный пробой (ЛП),76430.9,2026-04-30 19:00:00
ложный пробой (ЛП),76355.1,2026-04-30 19:00:00
ложный пробой (ЛП),76400.0,2026-04-30 21:00:00
ложный пробой (ЛП),76355.1,2026-04-30 21:00:00
ложный пробой (ЛП),76430.9,2026-04-30 22:00:00
ложный пробой (ЛП),76448.0,2026-04-30 22:00:00
ложный пробой (ЛП),76400.0,2026-05-01
ложный пробой (ЛП),76355.1,2026-05-01
ложный пробой (ЛП),76911.1,2026-05-01 04:00:00
ложный пробой (ЛП),77034.5,2026-05-01 04:00:00
ложный пробой (ЛП),76518.0,2026-05-01 04:00:00
ложный пробой (ЛП),77416.7,2026-05-01 04:00:00
