timestamp,time_almaty,open,high,low,close,volume
1768230000000,2026-01-12 20:00:00+05:00,90861.6,91633.0,90659.1,91626.0,701011.22
1768233600000,2026-01-12 21:00:00+05:00,91626.0,92283.0,91515.7,92082.9,864043.76
1768237200000,2026-01-12 22:00:00+05:00,92082.9,92272.3,90960.7,91474.7,678619.3
1768240800000,2026-01-12 23:00:00+05:00,91474.7,91921.9,91363.6,91655.0,276599.19
1768244400000,2026-01-13 00:00:00+05:00,91655.0,91850.3,91389.0,91834.0,146263.8
1768248000000,2026-01-13 01:00:00+05:00,91834.0,92023.0,91370.0,91446.2,185706.49
1768251600000,2026-01-13 02:00:00+05:00,91446.1,91463.5,90882.0,91018.5,254564.67
1768255200000,2026-01-13 03:00:00+05:00,91018.5,91399.9,91011.0,91200.1,136082.8
1768258800000,2026-01-13 04:00:00+05:00,91200.1,91274.7,91025.6,91250.2,109669.01
1768262400000,2026-01-13 05:00:00+05:00,91250.3,91513.2,91211.2,91434.2,172776.9
1768266000000,2026-01-13 06:00:00+05:00,91434.2,91511.7,91008.1,91154.7,175714.04
1768269600000,2026-01-13 07:00:00+05:00,91154.7,91346.8,91060.0,91086.8,100936.52
1768273200000,2026-01-13 08:00:00+05:00,91086.9,91424.5,91077.3,91376.9,131791.78
1768276800000,2026-01-13 09:00:00+05:00,91376.9,91618.5,91309.0,91465.8,133882.06
1768280400000,2026-01-13 10:00:00+05:00,91465.9,92221.6,91430.3,91879.9,466102.3
1768284000000,2026-01-13 11:00:00+05:00,91879.9,92248.0,91750.4,92138.9,295289.32
1768287600000,2026-01-13 12:00:00+05:00,92139.0,92176.5,91862.0,91911.8,172268.19
1768291200000,2026-01-13 13:00:00+05:00,91911.8,92222.0,91886.4,92132.0,171118.72
1768294800000,2026-01-13 14:00:00+05:00,92132.0,92648.0,91910.3,92241.1,612039.92
1768298400000,2026-01-13 15:00:00+05:00,92241.1,92309.8,91975.4,92100.0,157370.52
1768302000000,2026-01-13 16:00:00+05:00,92100.1,92228.2,91911.0,91963.9,157040.32
1768305600000,2026-01-13 17:00:00+05:00,91963.9,92122.9,91870.0,92084.2,137351.58
1768309200000,2026-01-13 18:00:00+05:00,92084.1,92588.2,91944.8,92037.0,607847.8
1768312800000,2026-01-13 19:00:00+05:00,92037.1,92888.0,91725.5,92412.9,747653.08
1768316400000,2026-01-13 20:00:00+05:00,92412.9,93417.6,92075.2,93412.2,986590.05
1768320000000,2026-01-13 21:00:00+05:00,93412.2,93724.1,93017.3,93348.0,712274.88
1768323600000,2026-01-13 22:00:00+05:00,93348.0,93455.8,93040.0,93198.5,303113.18
1768327200000,2026-01-13 23:00:00+05:00,93198.4,93838.9,93152.4,93579.4,301946.24
1768330800000,2026-01-14 00:00:00+05:00,93579.3,94207.2,93419.9,94180.9,472270.18
1768334400000,2026-01-14 01:00:00+05:00,94181.0,94471.7,94062.4,94360.3,614991.33
1768338000000,2026-01-14 02:00:00+05:00,94360.4,94493.9,94014.9,94042.7,279413.93
1768341600000,2026-01-14 03:00:00+05:00,94042.8,96777.0,94042.7,95730.9,1665871.37
1768345200000,2026-01-14 04:00:00+05:00,95730.9,96106.1,95039.5,95394.2,576607.78
1768348800000,2026-01-14 05:00:00+05:00,95394.2,95644.9,95120.3,95211.9,281991.57
1768352400000,2026-01-14 06:00:00+05:00,95211.9,95550.9,95100.1,95207.4,254149.67
1768356000000,2026-01-14 07:00:00+05:00,95207.5,95534.5,95170.0,95317.0,218860.06
1768359600000,2026-01-14 08:00:00+05:00,95317.1,95688.0,95247.0,95671.0,160877.84
1768363200000,2026-01-14 09:00:00+05:00,95671.0,95757.0,95188.0,95200.3,206160.67
1768366800000,2026-01-14 10:00:00+05:00,95200.3,95250.0,94928.2,94981.7,292524.97
1768370400000,2026-01-14 11:00:00+05:00,94981.7,95029.6,94505.0,95001.0,440925.35
1768374000000,2026-01-14 12:00:00+05:00,95000.9,95249.9,94824.2,95179.5,266229.18
1768377600000,2026-01-14 13:00:00+05:00,95179.5,95306.0,94854.0,94874.9,205133.69
1768381200000,2026-01-14 14:00:00+05:00,94874.9,95159.0,94860.0,95060.1,166603.11
1768384800000,2026-01-14 15:00:00+05:00,95060.0,95260.3,94851.3,95060.1,189574.5
1768388400000,2026-01-14 16:00:00+05:00,95060.0,95070.8,94712.0,94778.0,147210.19
1768392000000,2026-01-14 17:00:00+05:00,94777.9,95135.5,94640.6,95043.9,157202.11
1768395600000,2026-01-14 18:00:00+05:00,95043.8,95215.8,94860.0,94964.9,176761.98
1768399200000,2026-01-14 19:00:00+05:00,94964.8,96777.0,94951.0,96443.0,1310429.7
1768402800000,2026-01-14 20:00:00+05:00,96442.9,97059.0,96131.6,96695.3,1039040.16
1768406400000,2026-01-14 21:00:00+05:00,96695.3,97632.0,96665.2,97235.3,949885.86
1768410000000,2026-01-14 22:00:00+05:00,97235.2,97722.6,96715.7,96895.5,767794.83
1768413600000,2026-01-14 23:00:00+05:00,96895.5,97067.6,96176.2,96763.7,494844.52
1768417200000,2026-01-15 00:00:00+05:00,96763.8,97618.7,96633.8,97213.3,420664.04
1768420800000,2026-01-15 01:00:00+05:00,97213.2,97900.0,97150.0,97600.8,391957.16
1768424400000,2026-01-15 02:00:00+05:00,97600.7,97666.0,97322.0,97504.7,156293.27
1768428000000,2026-01-15 03:00:00+05:00,97504.7,97529.2,96707.1,96830.1,201851.88
1768431600000,2026-01-15 04:00:00+05:00,96830.1,97335.3,96815.9,96914.6,155044.8
1768435200000,2026-01-15 05:00:00+05:00,96914.5,96950.0,96400.0,96617.8,220600.64
1768438800000,2026-01-15 06:00:00+05:00,96617.8,96928.9,96260.0,96407.1,253138.56
1768442400000,2026-01-15 07:00:00+05:00,96407.2,96569.0,96033.0,96297.1,253009.79
1768446000000,2026-01-15 08:00:00+05:00,96297.0,96376.2,95717.7,95946.9,404806.85
1768449600000,2026-01-15 09:00:00+05:00,95946.9,96377.8,95916.5,96276.0,232486.33
1768453200000,2026-01-15 10:00:00+05:00,96275.9,96482.0,96192.5,96380.2,201002.78
1768456800000,2026-01-15 11:00:00+05:00,96380.2,96538.0,96127.7,96209.7,178300.98
1768460400000,2026-01-15 12:00:00+05:00,96209.8,96728.0,96143.7,96592.9,185595.0
1768464000000,2026-01-15 13:00:00+05:00,96593.0,96626.9,96240.4,96594.7,156105.56
1768467600000,2026-01-15 14:00:00+05:00,96594.6,97162.1,96511.8,96993.4,296792.36
1768471200000,2026-01-15 15:00:00+05:00,96993.4,97018.0,96697.1,96764.6,161186.36
1768474800000,2026-01-15 16:00:00+05:00,96764.5,96878.1,96540.1,96541.2,154088.52
1768478400000,2026-01-15 17:00:00+05:00,96541.2,96974.0,96468.8,96944.6,185290.89
1768482000000,2026-01-15 18:00:00+05:00,96944.6,96989.0,96561.7,96810.3,186874.19
1768485600000,2026-01-15 19:00:00+05:00,96810.4,97109.5,95548.1,96014.2,818673.16
1768489200000,2026-01-15 20:00:00+05:00,96014.3,96729.9,95380.6,96681.0,867936.73
1768492800000,2026-01-15 21:00:00+05:00,96681.0,96914.0,96225.0,96671.2,536255.17
1768496400000,2026-01-15 22:00:00+05:00,96671.2,97031.7,96350.0,96568.1,279174.59
1768500000000,2026-01-15 23:00:00+05:00,96568.1,96577.0,95700.0,95792.2,372704.15
1768503600000,2026-01-16 00:00:00+05:00,95792.1,95880.7,95121.8,95472.9,510112.29
1768507200000,2026-01-16 01:00:00+05:00,95473.0,95620.0,95089.0,95214.0,281039.2
1768510800000,2026-01-16 02:00:00+05:00,95214.0,95583.4,95150.0,95539.8,110277.35
1768514400000,2026-01-16 03:00:00+05:00,95539.8,95847.0,95445.3,95537.7,123295.66
1768518000000,2026-01-16 04:00:00+05:00,95537.6,95685.9,95365.0,95570.0,129979.51
1768521600000,2026-01-16 05:00:00+05:00,95570.0,95790.1,95536.8,95593.1,111823.3
1768525200000,2026-01-16 06:00:00+05:00,95593.1,95814.0,95370.0,95627.4,178203.01
1768528800000,2026-01-16 07:00:00+05:00,95627.5,95639.5,95341.0,95473.2,153497.57
1768532400000,2026-01-16 08:00:00+05:00,95473.3,95550.0,95288.9,95306.0,87045.0
1768536000000,2026-01-16 09:00:00+05:00,95306.0,95554.8,95111.0,95239.6,204675.58
1768539600000,2026-01-16 10:00:00+05:00,95239.7,95657.5,95214.9,95620.2,191913.45
1768543200000,2026-01-16 11:00:00+05:00,95620.2,95800.0,95488.7,95709.7,162891.11
1768546800000,2026-01-16 12:00:00+05:00,95709.6,95752.4,95446.6,95625.8,147264.21
1768550400000,2026-01-16 13:00:00+05:00,95625.8,95809.9,95535.0,95628.9,131385.42
1768554000000,2026-01-16 14:00:00+05:00,95629.0,95743.8,95543.7,95567.8,69274.64
1768557600000,2026-01-16 15:00:00+05:00,95567.7,95595.7,95266.0,95280.4,139421.15
1768561200000,2026-01-16 16:00:00+05:00,95280.4,95438.0,95218.9,95392.8,132902.16
1768564800000,2026-01-16 17:00:00+05:00,95392.8,95530.0,95300.0,95409.1,96864.21
1768568400000,2026-01-16 18:00:00+05:00,95409.0,95547.0,95236.9,95400.0,111106.66
1768572000000,2026-01-16 19:00:00+05:00,95400.0,95768.9,95142.8,95143.0,307123.04
1768575600000,2026-01-16 20:00:00+05:00,95143.0,95626.2,94262.0,94549.8,1115752.3
1768579200000,2026-01-16 21:00:00+05:00,94549.8,94950.0,94461.9,94827.5,371301.27
1768582800000,2026-01-16 22:00:00+05:00,94827.6,95117.1,94519.1,95046.0,195319.15
1768586400000,2026-01-16 23:00:00+05:00,95046.0,95188.0,94938.0,94970.0,192770.04
1768590000000,2026-01-17 00:00:00+05:00,94970.1,95023.3,94789.8,94959.5,96131.75
1768593600000,2026-01-17 01:00:00+05:00,94959.4,95527.0,94635.0,95526.9,208485.59
1768597200000,2026-01-17 02:00:00+05:00,95526.9,95564.5,95312.2,95478.4,146463.05
1768600800000,2026-01-17 03:00:00+05:00,95478.5,95540.0,95222.0,95472.4,101739.03
1768604400000,2026-01-17 04:00:00+05:00,95472.4,95543.2,95381.5,95500.8,62942.57
1768608000000,2026-01-17 05:00:00+05:00,95500.7,95540.0,95391.3,95417.9,81194.44
1768611600000,2026-01-17 06:00:00+05:00,95418.0,95480.4,95323.1,95344.9,54630.03
1768615200000,2026-01-17 07:00:00+05:00,95345.0,95375.0,95150.1,95320.2,112463.14
1768618800000,2026-01-17 08:00:00+05:00,95320.2,95349.9,95224.4,95330.1,57250.04
1768622400000,2026-01-17 09:00:00+05:00,95330.0,95334.7,95216.2,95270.7,59746.97
1768626000000,2026-01-17 10:00:00+05:00,95270.8,95348.5,95240.0,95266.0,49738.13
1768629600000,2026-01-17 11:00:00+05:00,95265.9,95300.0,95152.0,95180.6,55964.53
1768633200000,2026-01-17 12:00:00+05:00,95180.5,95180.6,94973.0,95049.4,119486.8
1768636800000,2026-01-17 13:00:00+05:00,95049.4,95218.7,94973.0,95209.7,102295.01
1768640400000,2026-01-17 14:00:00+05:00,95209.7,95250.6,95121.8,95206.0,55357.78
1768644000000,2026-01-17 15:00:00+05:00,95206.1,95224.6,95066.0,95070.1,58191.89
1768647600000,2026-01-17 16:00:00+05:00,95070.1,95270.0,95025.0,95269.9,95623.82
1768651200000,2026-01-17 17:00:00+05:00,95270.0,95360.3,95175.4,95210.0,72686.93
1768654800000,2026-01-17 18:00:00+05:00,95210.0,95394.9,95147.3,95387.7,83751.35
1768658400000,2026-01-17 19:00:00+05:00,95387.7,95492.0,95296.2,95419.5,134212.22
1768662000000,2026-01-17 20:00:00+05:00,95419.5,95611.5,95362.4,95519.6,167675.37
1768665600000,2026-01-17 21:00:00+05:00,95519.5,95519.6,95172.8,95265.7,184980.03
1768669200000,2026-01-17 22:00:00+05:00,95265.6,95399.6,95233.2,95327.3,77198.7
1768672800000,2026-01-17 23:00:00+05:00,95327.3,95425.7,95297.1,95384.2,42166.71
1768676400000,2026-01-18 00:00:00+05:00,95384.1,95384.2,95231.0,95256.1,30669.78
1768680000000,2026-01-18 01:00:00+05:00,95256.0,95348.9,95231.2,95344.9,40098.7
1768683600000,2026-01-18 02:00:00+05:00,95344.8,95388.6,95236.4,95268.4,51921.83
1768687200000,2026-01-18 03:00:00+05:00,95268.3,95268.4,95003.0,95125.0,113827.67
1768690800000,2026-01-18 04:00:00+05:00,95125.1,95181.1,95067.3,95114.0,76220.26
1768694400000,2026-01-18 05:00:00+05:00,95114.0,95204.0,95032.6,95083.9,68387.1
1768698000000,2026-01-18 06:00:00+05:00,95083.8,95083.9,94840.0,94936.2,146446.8
1768701600000,2026-01-18 07:00:00+05:00,94936.2,95038.0,94829.6,94994.8,70195.12
1768705200000,2026-01-18 08:00:00+05:00,94994.8,95177.0,94990.0,95154.9,75675.19
1768708800000,2026-01-18 09:00:00+05:00,95154.9,95155.0,95038.7,95063.3,36943.41
1768712400000,2026-01-18 10:00:00+05:00,95063.4,95226.1,95014.2,95145.6,62191.34
1768716000000,2026-01-18 11:00:00+05:00,95145.6,95170.1,95097.7,95141.3,49462.0
1768719600000,2026-01-18 12:00:00+05:00,95141.3,95141.4,94979.1,94990.2,74776.53
1768723200000,2026-01-18 13:00:00+05:00,94990.3,95158.4,94979.1,95140.8,49344.42
1768726800000,2026-01-18 14:00:00+05:00,95140.8,95249.3,95106.1,95228.1,83384.23
1768730400000,2026-01-18 15:00:00+05:00,95228.1,95270.8,95051.9,95137.0,59011.68
1768734000000,2026-01-18 16:00:00+05:00,95137.1,95145.0,95040.0,95132.4,48084.81
1768737600000,2026-01-18 17:00:00+05:00,95132.4,95148.4,95040.0,95067.0,39275.03
1768741200000,2026-01-18 18:00:00+05:00,95067.0,95172.0,94863.8,95109.3,152648.35
1768744800000,2026-01-18 19:00:00+05:00,95109.3,95325.0,94895.0,94921.1,167273.99
1768748400000,2026-01-18 20:00:00+05:00,94921.0,95078.1,94880.0,95067.9,88039.16
1768752000000,2026-01-18 21:00:00+05:00,95068.0,95153.5,95020.0,95123.9,84963.2
1768755600000,2026-01-18 22:00:00+05:00,95123.9,95248.4,95100.1,95222.7,72323.72
1768759200000,2026-01-18 23:00:00+05:00,95222.6,95477.0,95130.6,95401.0,134910.7
1768762800000,2026-01-19 00:00:00+05:00,95401.0,95481.5,95272.3,95326.0,86549.67
1768766400000,2026-01-19 01:00:00+05:00,95326.1,95398.9,95237.1,95258.5,50489.17
1768770000000,2026-01-19 02:00:00+05:00,95258.6,95399.0,95230.9,95393.1,43394.99
1768773600000,2026-01-19 03:00:00+05:00,95393.1,95495.0,95366.1,95444.3,53820.65
1768777200000,2026-01-19 04:00:00+05:00,95444.3,95449.2,93555.0,93625.2,999403.27
1768780800000,2026-01-19 05:00:00+05:00,93625.1,93625.2,91816.7,92661.4,1829141.0
1768784400000,2026-01-19 06:00:00+05:00,92661.3,92830.1,92184.8,92534.8,384400.28
1768788000000,2026-01-19 07:00:00+05:00,92534.8,92630.1,92332.6,92517.5,238245.81
1768791600000,2026-01-19 08:00:00+05:00,92517.6,92737.9,92441.0,92637.7,171488.41
1768795200000,2026-01-19 09:00:00+05:00,92637.7,92699.9,92433.6,92612.5,153079.77
1768798800000,2026-01-19 10:00:00+05:00,92612.6,92760.5,92456.0,92469.8,125968.86
1768802400000,2026-01-19 11:00:00+05:00,92469.8,92589.9,92344.0,92537.4,130852.65
1768806000000,2026-01-19 12:00:00+05:00,92537.4,92805.6,92505.0,92781.0,138308.24
1768809600000,2026-01-19 13:00:00+05:00,92780.9,93305.0,92632.0,93188.0,354554.79
1768813200000,2026-01-19 14:00:00+05:00,93188.0,93200.0,92887.4,92996.4,189919.96
1768816800000,2026-01-19 15:00:00+05:00,92996.5,93032.2,92833.3,93010.0,91647.05
1768820400000,2026-01-19 16:00:00+05:00,93010.0,93263.6,92914.6,93141.3,101354.97
1768824000000,2026-01-19 17:00:00+05:00,93141.3,93188.0,92957.7,93027.5,124792.65
1768827600000,2026-01-19 18:00:00+05:00,93027.6,93114.4,92737.8,92987.9,157943.09
1768831200000,2026-01-19 19:00:00+05:00,92988.0,92995.9,92662.9,92770.3,166606.57
1768834800000,2026-01-19 20:00:00+05:00,92770.3,93033.3,92770.3,93012.3,132073.89
1768838400000,2026-01-19 21:00:00+05:00,93012.2,93367.0,92948.0,93250.3,160680.67
1768842000000,2026-01-19 22:00:00+05:00,93250.3,93346.2,93091.7,93186.8,132994.21
1768845600000,2026-01-19 23:00:00+05:00,93186.7,93226.0,92873.5,93020.5,123528.9
1768849200000,2026-01-20 00:00:00+05:00,93020.5,93125.5,92947.1,93058.0,61895.33
1768852800000,2026-01-20 01:00:00+05:00,93057.9,93258.0,93044.9,93098.2,71303.74
1768856400000,2026-01-20 02:00:00+05:00,93098.2,93300.0,92958.4,92964.7,77647.28
1768860000000,2026-01-20 03:00:00+05:00,92964.7,93022.8,92500.1,92523.5,172130.79
1768863600000,2026-01-20 04:00:00+05:00,92523.5,92716.0,92118.0,92588.1,323104.55
1768867200000,2026-01-20 05:00:00+05:00,92588.0,92833.1,92318.0,92676.0,178490.13
1768870800000,2026-01-20 06:00:00+05:00,92676.0,92837.0,92488.3,92683.2,150504.01
1768874400000,2026-01-20 07:00:00+05:00,92683.2,92691.9,92333.0,92516.7,162100.12
1768878000000,2026-01-20 08:00:00+05:00,92516.8,92622.2,92207.1,92403.4,183790.95
1768881600000,2026-01-20 09:00:00+05:00,92403.4,92450.9,91958.3,92037.4,244802.42
1768885200000,2026-01-20 10:00:00+05:00,92037.5,92050.0,91254.9,91588.1,907348.12
1768888800000,2026-01-20 11:00:00+05:00,91588.0,91599.0,90711.1,90900.0,803225.33
1768892400000,2026-01-20 12:00:00+05:00,90900.0,91259.7,90826.5,91131.8,295643.68
1768896000000,2026-01-20 13:00:00+05:00,91131.8,91208.4,90628.1,91069.9,482229.38
1768899600000,2026-01-20 14:00:00+05:00,91069.9,91070.0,90850.1,90994.4,181830.17
1768903200000,2026-01-20 15:00:00+05:00,90994.3,91256.0,90956.5,91214.2,152445.95
1768906800000,2026-01-20 16:00:00+05:00,91214.2,91394.5,91168.9,91181.2,166035.64
1768910400000,2026-01-20 17:00:00+05:00,91181.2,91273.1,91000.0,91239.1,232097.08
1768914000000,2026-01-20 18:00:00+05:00,91239.0,91254.0,90732.1,90921.7,316722.52
1768917600000,2026-01-20 19:00:00+05:00,90921.8,91340.0,90200.9,90495.4,951495.78
1768921200000,2026-01-20 20:00:00+05:00,90495.3,90774.2,89806.4,90638.0,1063053.97
1768924800000,2026-01-20 21:00:00+05:00,90638.0,90922.0,89972.0,90124.1,479356.15
1768928400000,2026-01-20 22:00:00+05:00,90124.0,90464.8,89383.7,89735.3,708023.8
1768932000000,2026-01-20 23:00:00+05:00,89735.3,89920.0,89336.0,89460.0,355595.35
1768935600000,2026-01-21 00:00:00+05:00,89460.0,89759.5,89225.0,89680.0,288421.91
1768939200000,2026-01-21 01:00:00+05:00,89679.9,89816.0,89362.2,89692.0,243928.49
1768942800000,2026-01-21 02:00:00+05:00,89693.0,89794.7,89386.9,89437.8,116746.22
1768946400000,2026-01-21 03:00:00+05:00,89437.8,89606.7,87716.1,88450.8,906954.36
1768950000000,2026-01-21 04:00:00+05:00,88450.8,88480.3,87819.9,88387.3,513011.25
1768953600000,2026-01-21 05:00:00+05:00,88387.3,88945.9,88211.0,88884.8,299377.09
1768957200000,2026-01-21 06:00:00+05:00,88884.7,89126.8,88800.0,88968.1,204020.47
1768960800000,2026-01-21 07:00:00+05:00,88968.2,89310.0,88938.4,89004.2,185996.6
1768964400000,2026-01-21 08:00:00+05:00,89004.2,89557.9,88990.9,89378.1,218390.09
1768968000000,2026-01-21 09:00:00+05:00,89378.1,89584.5,89284.9,89390.0,164645.7
1768971600000,2026-01-21 10:00:00+05:00,89390.0,90080.0,89383.2,89908.9,383389.43
1768975200000,2026-01-21 11:00:00+05:00,89908.9,89908.9,89430.1,89607.3,207105.85
1768978800000,2026-01-21 12:00:00+05:00,89607.3,89724.8,89050.0,89171.3,345265.12
1768982400000,2026-01-21 13:00:00+05:00,89171.3,89347.3,88936.9,89161.5,257902.88
1768986000000,2026-01-21 14:00:00+05:00,89161.5,89450.0,89029.2,89070.4,170767.04
1768989600000,2026-01-21 15:00:00+05:00,89070.4,89360.0,89029.3,89201.3,130409.72
1768993200000,2026-01-21 16:00:00+05:00,89201.2,89346.9,88650.0,88758.7,262223.16
1768996800000,2026-01-21 17:00:00+05:00,88758.7,88818.3,88151.0,88705.3,647998.71
1769000400000,2026-01-21 18:00:00+05:00,88705.3,88984.8,88520.0,88631.0,280755.92
1769004000000,2026-01-21 19:00:00+05:00,88631.0,89960.5,88539.9,89754.5,1195887.76
1769007600000,2026-01-21 20:00:00+05:00,89754.5,90541.7,89706.2,90228.8,752822.77
1769011200000,2026-01-21 21:00:00+05:00,90228.8,90314.2,87526.0,87553.3,1399270.92
1769014800000,2026-01-21 22:00:00+05:00,87553.2,88115.0,87200.1,87880.2,1041068.78
1769018400000,2026-01-21 23:00:00+05:00,87880.1,88630.5,87544.4,88430.9,425599.43
1769022000000,2026-01-22 00:00:00+05:00,88430.9,90428.5,88250.0,90315.0,1112633.92
1769025600000,2026-01-22 01:00:00+05:00,90315.1,90337.0,89410.0,90166.5,496106.9
1769029200000,2026-01-22 02:00:00+05:00,90166.5,90306.1,89925.0,90197.0,172182.67
1769032800000,2026-01-22 03:00:00+05:00,90197.0,90348.2,89702.2,89719.1,157481.17
1769036400000,2026-01-22 04:00:00+05:00,89719.2,90186.6,89303.7,89401.0,280287.01
1769040000000,2026-01-22 05:00:00+05:00,89401.0,89993.2,89400.9,89862.8,224729.95
1769043600000,2026-01-22 06:00:00+05:00,89862.8,90154.8,89769.6,90056.9,194064.76
1769047200000,2026-01-22 07:00:00+05:00,90056.9,90312.2,89786.0,89892.0,237950.61
1769050800000,2026-01-22 08:00:00+05:00,89892.1,90113.7,89638.2,89848.7,168753.27
1769054400000,2026-01-22 09:00:00+05:00,89848.7,90042.5,89774.9,89951.9,158870.99
1769058000000,2026-01-22 10:00:00+05:00,89951.9,90030.1,89871.5,89979.9,69425.17
1769061600000,2026-01-22 11:00:00+05:00,89979.9,90176.4,89850.0,90127.0,147136.32
1769065200000,2026-01-22 12:00:00+05:00,90127.0,90152.4,89748.3,89776.9,155872.04
1769068800000,2026-01-22 13:00:00+05:00,89776.9,89922.6,89715.5,89881.2,108119.67
1769072400000,2026-01-22 14:00:00+05:00,89881.1,90086.8,89850.0,89985.9,114873.69
1769076000000,2026-01-22 15:00:00+05:00,89985.8,90069.4,89893.9,90030.5,149130.64
1769079600000,2026-01-22 16:00:00+05:00,90030.4,90115.4,89843.4,89890.4,126547.89
1769083200000,2026-01-22 17:00:00+05:00,89890.4,90050.0,89823.7,89968.7,89314.19
1769086800000,2026-01-22 18:00:00+05:00,89968.8,90296.1,89426.0,89561.5,415412.56
1769090400000,2026-01-22 19:00:00+05:00,89561.5,89691.8,89004.1,89044.9,631777.77
1769094000000,2026-01-22 20:00:00+05:00,89045.0,89425.6,88453.1,88956.0,749186.76
1769097600000,2026-01-22 21:00:00+05:00,88955.9,89240.9,88633.0,89003.2,376466.85
1769101200000,2026-01-22 22:00:00+05:00,89003.2,89590.8,88967.0,89503.6,367050.21
1769104800000,2026-01-22 23:00:00+05:00,89503.6,89753.3,89253.5,89294.0,235011.88
1769108400000,2026-01-23 00:00:00+05:00,89294.0,89888.8,89054.2,89739.9,212726.91
1769112000000,2026-01-23 01:00:00+05:00,89740.0,89911.4,89352.6,89376.1,168264.48
1769115600000,2026-01-23 02:00:00+05:00,89376.2,89625.8,89205.6,89229.7,111680.27
1769119200000,2026-01-23 03:00:00+05:00,89229.7,89547.2,89100.1,89306.7,105358.07
1769122800000,2026-01-23 04:00:00+05:00,89306.6,89550.9,89120.3,89519.1,91820.38
1769126400000,2026-01-23 05:00:00+05:00,89519.1,89607.6,89408.4,89490.6,76235.9
1769130000000,2026-01-23 06:00:00+05:00,89490.6,89900.0,89490.6,89897.9,110248.51
1769133600000,2026-01-23 07:00:00+05:00,89898.0,89939.3,89598.4,89613.1,118932.19
1769137200000,2026-01-23 08:00:00+05:00,89613.0,89894.5,89589.4,89894.4,115061.46
