timestamp,inst,price,type,level,comment,atr_1h
2026-06-12 15:55:00,BTC-USDT-SWAP,63743.9,ТОЧКА ВНИМАНИЯ,63773.3,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",456.6571428571432
