pattern,level_price,timestamp
ложный пробой (ЛП),76633.3,2026-05-19 23:00:00
пробой вниз,76633.3,2026-05-20
ложный пробой (ЛП),76633.3,2026-05-20 04:00:00
ложный пробой (ЛП),77288.0,2026-05-20 08:00:00
ложный пробой (ЛП),77377.0,2026-05-20 08:00:00
ложный пробой (ЛП),77450.0,2026-05-20 11:00:00
ложный пробой (ЛП),77622.0,2026-05-20 11:00:00
ложный пробой (ЛП),77288.0,2026-05-20 14:00:00
ложный пробой (ЛП),77377.0,2026-05-20 14:00:00
ложный пробой (ЛП),77450.0,2026-05-20 14:00:00
пробой вверх,77377.0,2026-05-20 17:00:00
пробой вверх,77450.0,2026-05-20 17:00:00
