timestamp,inst,price,type,level,comment,atr_1h
2026-03-31 14:15:00,BTC-USDT-SWAP,67432.4,ТОЧКА ВНИМАНИЯ,67496.2,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",591.77857142857
2026-03-31 16:40:00,BTC-USDT-SWAP,67977.6,ТОЧКА ВНИМАНИЯ,67985.0,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",677.9642857142857
