timestamp,inst,price,type,level,comment,atr_1h
2026-02-21 20:50:00,BTC-USDT-SWAP,68354.8,ТОЧКА ВНИМАНИЯ,68377.0,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",275.778571428571
2026-02-21 22:25:00,BTC-USDT-SWAP,68276.2,ТОЧКА ВНИМАНИЯ,68282.2,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",291.1142857142872
