timestamp,inst,price,type,level,comment,atr_1h
2026-07-23 13:55:00,BTC-USDT-SWAP,64879.4,ТОЧКА ВНИМАНИЯ,64888.0,"Подходим к сопротивлению, но отказа пока нет — ждём реакцию/хвост.",286.3571428571413
